is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,cores,ram,level,encrypt,wind_size_unl,threshold,compression
False,1,35,,,,66,1,2,2,1,0,0,2
False,1,35,,,,152,2,18,6,0,0,1,0
False,1,35,,,,188,2,18,2,1,0,0,0
False,1,35,,,,190,1,6,4,1,1,1,2
False,1,40,,,,8,3,6,9,1,0,0,0
False,1,40,,,,142,4,2,3,1,0,0,0
False,1,40,,,,143,1,6,4,1,0,0,1
False,1,40,,,,151,1,18,2,1,1,1,1
False,1,40,,,,161,2,6,6,0,0,0,0
False,1,45,,,,9,1,18,1,0,0,1,0
False,1,45,,,,123,2,2,5,1,0,1,0
False,1,45,,,,132,2,6,8,0,0,1,2
False,1,45,,,,154,3,6,6,1,1,1,0
False,1,45,,,,159,1,18,9,0,1,0,0
False,1,50,,,,10,2,18,7,0,1,0,0
False,1,50,,,,76,4,6,3,1,0,1,0
False,1,50,,,,91,3,18,4,1,0,1,0
False,1,50,,,,109,2,18,2,0,1,0,0
False,1,50,,,,197,4,6,6,1,1,1,0
False,1,55,,,,11,4,6,4,0,1,0,0
False,1,55,,,,88,1,2,6,0,1,1,0
False,1,55,,,,133,1,6,9,0,0,0,0
False,1,55,,,,146,1,18,5,1,0,1,2
False,1,55,,,,150,1,18,8,0,1,1,0
False,1,60,,,,16,1,6,2,0,1,1,0
False,1,60,,,,21,1,18,3,0,1,1,2
False,1,60,,,,64,1,2,8,1,0,1,0
False,1,60,,,,70,1,6,3,0,1,0,0
False,1,60,,,,114,1,6,1,0,1,1,2
False,1,65,,,,23,1,6,6,0,0,1,0
False,1,65,,,,24,3,18,9,1,1,1,0
False,1,65,,,,84,3,2,2,0,0,0,0
False,1,65,,,,126,2,2,4,1,1,0,2
False,1,65,,,,157,1,2,9,0,0,0,1
False,1,70,,,,27,3,6,1,1,0,0,1
False,1,70,,,,54,1,6,8,0,0,0,0
False,1,70,,,,93,1,2,9,0,1,0,0
False,1,70,,,,171,4,2,5,1,1,1,1
False,1,70,,,,191,3,2,8,0,1,0,1
False,1,75,,,,48,1,2,1,0,1,1,0
False,1,75,,,,59,1,2,3,1,0,1,0
False,1,75,,,,101,4,2,8,1,1,1,1
False,1,75,,,,106,1,18,2,1,0,0,0
False,1,75,,,,136,1,2,2,1,0,1,2
False,1,80,,,,28,3,6,1,1,0,0,0
False,1,80,,,,75,1,2,7,0,1,1,0
False,1,80,,,,81,4,18,6,0,0,0,0
False,1,80,,,,139,1,18,9,1,0,0,0
False,1,80,,,,176,1,6,6,1,0,0,0
False,1,85,,,,26,1,18,9,0,1,1,2
False,1,85,,,,31,3,2,8,0,0,1,1
False,1,85,,,,39,3,2,7,1,0,0,2
False,1,85,,,,52,2,6,8,0,0,1,2
False,1,85,,,,166,4,2,5,1,0,0,2
False,1,90,,,,33,4,2,8,1,1,1,0
False,1,90,,,,35,1,6,5,1,1,0,0
False,1,90,,,,51,1,6,6,1,0,1,0
False,1,90,,,,57,4,2,9,1,0,1,1
False,1,90,,,,147,1,2,4,0,1,0,1
False,1,95,,,,2,1,2,4,0,1,0,1
False,1,95,,,,40,3,6,5,0,1,0,0
False,1,95,,,,105,1,18,4,0,1,0,0
False,1,95,,,,164,1,18,6,1,0,0,0
False,1,95,,,,200,2,6,7,1,1,1,0
False,1,100,,,,4,3,6,5,0,0,0,2
False,1,100,,,,45,2,18,6,0,0,0,0
False,1,100,,,,116,3,2,2,1,1,1,0
False,1,100,,,,181,1,2,9,0,1,1,0
False,1,100,,,,183,1,18,7,1,0,1,2
False,2,10,,,,8,3,6,9,1,0,0,0
False,2,10,,,,16,1,6,2,0,1,1,0
False,2,10,,,,23,1,6,6,0,0,1,0
False,2,10,,,,44,2,6,5,0,1,1,0
False,2,10,,,,73,1,18,1,0,0,0,1
False,2,10,,,,76,4,6,3,1,0,1,0
False,2,10,,,,105,1,18,4,0,1,0,0
False,2,10,,,,163,2,18,7,0,1,1,0
False,2,10,,,,169,4,6,6,1,0,1,0
False,2,10,,,,178,1,6,9,1,0,0,1
False,2,15,,,,80,3,18,4,1,1,1,0
False,2,15,,,,97,2,6,7,0,0,1,0
False,2,15,,,,172,1,6,6,1,0,1,0
False,2,15,,,,179,1,18,6,1,0,1,1
False,2,15,,,,186,1,18,9,1,0,1,0
False,2,20,,,,2,1,2,4,0,1,0,1
False,2,20,,,,36,1,2,1,0,1,1,0
False,2,20,,,,65,2,6,6,0,1,0,0
False,2,20,,,,184,3,6,6,1,1,1,0
False,2,20,,,,188,2,18,2,1,0,0,0
False,2,25,,,,63,2,18,7,0,1,1,2
False,2,25,,,,74,3,18,4,1,0,1,0
False,2,25,,,,75,1,2,7,0,1,1,0
False,2,25,,,,190,1,6,4,1,1,1,2
False,2,25,,,,197,4,6,6,1,1,1,0
False,2,30,,,,9,1,18,1,0,0,1,0
False,2,30,,,,52,2,6,8,0,0,1,2
False,2,30,,,,72,4,2,5,1,1,0,0
False,2,30,,,,83,1,6,3,1,0,0,0
False,2,30,,,,90,4,2,7,0,1,1,1
False,2,35,,,,18,4,18,7,1,1,1,1
False,2,35,,,,82,1,6,4,1,1,0,0
False,2,35,,,,113,4,2,9,0,1,0,0
False,2,35,,,,146,1,18,5,1,0,1,2
False,2,35,,,,177,2,18,4,1,1,0,0
False,2,40,,,,5,3,2,9,0,1,0,2
False,2,40,,,,68,2,6,6,0,1,0,0
False,2,40,,,,88,1,2,6,0,1,1,0
False,2,40,,,,89,2,18,9,1,0,0,0
False,2,40,,,,196,2,18,5,0,1,0,2
False,2,45,,,,19,1,6,9,0,0,0,0
False,2,45,,,,79,3,18,3,0,0,1,1
False,2,45,,,,110,1,2,9,0,1,1,2
False,2,45,,,,132,2,6,8,0,0,1,2
False,2,45,,,,160,3,18,2,0,0,0,1
False,2,50,,,,95,1,2,9,1,0,0,0
False,2,50,,,,107,1,6,1,1,1,0,0
False,2,50,,,,125,3,2,2,1,0,0,0
False,2,50,,,,127,1,2,7,1,1,0,0
False,2,50,,,,138,2,18,3,0,0,0,1
False,2,55,,,,42,4,6,2,0,1,0,2
False,2,55,,,,51,1,6,6,1,0,1,0
False,2,55,,,,102,4,18,1,1,0,0,0
False,2,55,,,,120,2,6,4,0,0,1,0
False,2,55,,,,195,3,6,2,0,1,1,0
False,2,60,,,,56,4,18,1,0,0,0,0
False,2,60,,,,61,1,2,4,1,1,1,2
False,2,60,,,,156,1,2,5,1,1,1,0
False,2,60,,,,198,3,6,4,1,1,1,0
False,2,60,,,,199,2,2,6,1,1,0,0
False,2,65,,,,21,1,18,3,0,1,1,2
False,2,65,,,,25,3,6,9,0,0,0,1
False,2,65,,,,43,4,18,6,0,0,1,0
False,2,65,,,,57,4,2,9,1,0,1,1
False,2,65,,,,111,4,6,5,0,0,0,0
False,2,70,,,,54,1,6,8,0,0,0,0
False,2,70,,,,77,1,2,5,1,0,0,2
False,2,70,,,,81,4,18,6,0,0,0,0
False,2,70,,,,123,2,2,5,1,0,1,0
False,2,70,,,,129,4,18,6,1,1,0,1
False,2,75,,,,22,3,2,3,0,1,0,0
False,2,75,,,,26,1,18,9,0,1,1,2
False,2,75,,,,55,2,2,3,0,0,1,0
False,2,75,,,,93,1,2,9,0,1,0,0
False,2,75,,,,115,2,18,9,0,0,0,0
False,2,80,,,,30,4,18,7,1,1,0,0
False,2,80,,,,48,1,2,1,0,1,1,0
False,2,80,,,,104,4,2,5,1,0,1,0
False,2,80,,,,118,4,2,9,0,1,0,1
False,2,80,,,,154,3,6,6,1,1,1,0
False,2,85,,,,35,1,6,5,1,1,0,0
False,2,85,,,,45,2,18,6,0,0,0,0
False,2,85,,,,94,1,18,8,0,1,0,0
False,2,85,,,,109,2,18,2,0,1,0,0
False,2,85,,,,145,1,18,9,0,1,0,1
False,2,90,,,,37,1,2,5,0,1,1,0
False,2,90,,,,66,1,2,2,1,0,0,2
False,2,90,,,,87,2,6,3,0,0,1,0
False,2,90,,,,112,3,6,5,1,0,1,0
False,2,90,,,,140,4,6,4,0,1,0,0
False,2,95,,,,38,1,2,7,1,1,1,1
False,2,95,,,,41,2,18,8,0,0,1,0
False,2,95,,,,98,2,2,6,0,0,1,1
False,2,95,,,,103,2,18,3,0,0,0,0
False,2,95,,,,141,3,6,7,0,1,0,0
False,2,100,,,,60,4,6,1,1,0,0,1
False,2,100,,,,91,3,18,4,1,0,1,0
False,2,100,,,,124,2,6,9,0,0,1,0
False,2,100,,,,144,1,18,2,1,0,1,0
False,2,100,,,,187,4,18,8,0,0,0,0
False,3,10,,,,1,2,6,7,1,1,1,0
False,3,10,,,,22,3,2,3,0,1,0,0
False,3,10,,,,107,1,6,1,1,1,0,0
False,3,10,,,,108,3,6,1,0,1,1,0
False,3,10,,,,132,2,6,8,0,0,1,2
False,3,10,,,,139,1,18,9,1,0,0,0
False,3,10,,,,148,1,6,1,1,0,1,0
False,3,10,,,,153,1,6,7,0,0,1,2
False,3,10,,,,170,3,6,1,0,1,0,0
False,3,10,,,,185,2,18,8,1,0,0,0
False,3,15,,,,31,3,2,8,0,0,1,1
False,3,15,,,,65,2,6,6,0,1,0,0
False,3,15,,,,157,1,2,9,0,0,0,1
False,3,15,,,,188,2,18,2,1,0,0,0
False,3,15,,,,199,2,2,6,1,1,0,0
False,3,20,,,,32,3,2,5,1,0,1,0
False,3,20,,,,96,4,2,8,0,0,0,1
False,3,20,,,,149,3,2,4,1,0,0,0
False,3,20,,,,154,3,6,6,1,1,1,0
False,3,20,,,,174,2,18,6,0,1,1,0
False,3,25,,,,23,1,6,6,0,0,1,0
False,3,25,,,,121,1,6,5,1,1,1,1
False,3,25,,,,146,1,18,5,1,0,1,2
False,3,25,,,,155,4,6,7,0,0,1,0
False,3,25,,,,196,2,18,5,0,1,0,2
False,3,30,,,,35,1,6,5,1,1,0,0
False,3,30,,,,55,2,2,3,0,0,1,0
False,3,30,,,,94,1,18,8,0,1,0,0
False,3,30,,,,103,2,18,3,0,0,0,0
False,3,30,,,,123,2,2,5,1,0,1,0
False,3,35,,,,42,4,6,2,0,1,0,2
False,3,35,,,,47,2,2,8,1,1,0,0
False,3,35,,,,88,1,2,6,0,1,1,0
False,3,35,,,,100,1,18,5,0,0,1,2
False,3,35,,,,156,1,2,5,1,1,1,0
False,3,40,,,,11,4,6,4,0,1,0,0
False,3,40,,,,24,3,18,9,1,1,1,0
False,3,40,,,,57,4,2,9,1,0,1,1
False,3,40,,,,69,2,6,4,0,0,1,2
False,3,40,,,,83,1,6,3,1,0,0,0
False,3,45,,,,63,2,18,7,0,1,1,2
False,3,45,,,,82,1,6,4,1,1,0,0
False,3,45,,,,134,3,2,4,1,1,1,2
False,3,45,,,,163,2,18,7,0,1,1,0
False,3,45,,,,189,2,18,1,1,0,1,0
False,3,50,,,,51,1,6,6,1,0,1,0
False,3,50,,,,62,2,2,8,0,1,0,0
False,3,50,,,,133,1,6,9,0,0,0,0
False,3,50,,,,152,2,18,6,0,0,1,0
False,3,50,,,,195,3,6,2,0,1,1,0
False,3,55,,,,52,2,6,8,0,0,1,2
False,3,55,,,,72,4,2,5,1,1,0,0
False,3,55,,,,131,4,2,1,1,0,1,0
False,3,55,,,,161,2,6,6,0,0,0,0
False,3,55,,,,186,1,18,9,1,0,1,0
False,3,60,,,,59,1,2,3,1,0,1,0
False,3,60,,,,78,2,18,5,1,1,0,2
False,3,60,,,,84,3,2,2,0,0,0,0
False,3,60,,,,118,4,2,9,0,1,0,1
False,3,60,,,,200,2,6,7,1,1,1,0
False,3,65,,,,20,1,6,8,0,1,0,1
False,3,65,,,,64,1,2,8,1,0,1,0
False,3,65,,,,111,4,6,5,0,0,0,0
False,3,65,,,,145,1,18,9,0,1,0,1
False,3,65,,,,150,1,18,8,0,1,1,0
False,3,70,,,,29,2,2,2,0,1,0,0
False,3,70,,,,119,3,18,7,0,1,0,2
False,3,70,,,,122,3,18,6,0,1,0,0
False,3,70,,,,135,1,18,7,0,1,0,2
False,3,70,,,,197,4,6,6,1,1,1,0
False,3,75,,,,39,3,2,7,1,0,0,2
False,3,75,,,,117,3,6,6,1,1,1,0
False,3,75,,,,129,4,18,6,1,1,0,1
False,3,75,,,,159,1,18,9,0,1,0,0
False,3,75,,,,177,2,18,4,1,1,0,0
False,3,80,,,,112,3,6,5,1,0,1,0
False,3,80,,,,128,4,2,1,0,0,0,0
False,3,80,,,,147,1,2,4,0,1,0,1
False,3,80,,,,158,3,6,2,0,0,1,0
False,3,80,,,,182,2,2,4,0,1,0,1
False,3,85,,,,3,1,18,4,1,0,0,2
False,3,85,,,,4,3,6,5,0,0,0,2
False,3,85,,,,36,1,2,1,0,1,1,0
False,3,85,,,,137,2,2,5,1,0,1,0
False,3,85,,,,176,1,6,6,1,0,0,0
False,3,90,,,,9,1,18,1,0,0,1,0
False,3,90,,,,40,3,6,5,0,1,0,0
False,3,90,,,,93,1,2,9,0,1,0,0
False,3,90,,,,99,4,18,5,0,1,0,2
False,3,90,,,,172,1,6,6,1,0,1,0
False,3,95,,,,77,1,2,5,1,0,0,2
False,3,95,,,,97,2,6,7,0,0,1,0
False,3,95,,,,109,2,18,2,0,1,0,0
False,3,95,,,,115,2,18,9,0,0,0,0
False,3,95,,,,183,1,18,7,1,0,1,2
False,3,100,,,,2,1,2,4,0,1,0,1
False,3,100,,,,102,4,18,1,1,0,0,0
False,3,100,,,,124,2,6,9,0,0,1,0
False,3,100,,,,166,4,2,5,1,0,0,2
False,3,100,,,,179,1,18,6,1,0,1,1
False,4,10,,,,51,1,6,6,1,0,1,0
False,4,10,,,,59,1,2,3,1,0,1,0
False,4,10,,,,88,1,2,6,0,1,1,0
False,4,10,,,,104,4,2,5,1,0,1,0
False,4,10,,,,105,1,18,4,0,1,0,0
False,4,10,,,,123,2,2,5,1,0,1,0
False,4,10,,,,130,4,18,7,0,0,1,2
False,4,10,,,,138,2,18,3,0,0,0,1
False,4,10,,,,175,1,2,3,0,1,1,0
False,4,10,,,,184,3,6,6,1,1,1,0
False,4,15,,,,31,3,2,8,0,0,1,1
False,4,15,,,,39,3,2,7,1,0,0,2
False,4,15,,,,76,4,6,3,1,0,1,0
False,4,15,,,,141,3,6,7,0,1,0,0
False,4,15,,,,163,2,18,7,0,1,1,0
False,4,20,,,,53,3,6,5,0,0,1,0
False,4,20,,,,82,1,6,4,1,1,0,0
False,4,20,,,,145,1,18,9,0,1,0,1
False,4,20,,,,151,1,18,2,1,1,1,1
False,4,20,,,,194,1,2,3,1,1,1,0
False,4,25,,,,54,1,6,8,0,0,0,0
False,4,25,,,,55,2,2,3,0,0,1,0
False,4,25,,,,62,2,2,8,0,1,0,0
False,4,25,,,,164,1,18,6,1,0,0,0
False,4,25,,,,193,1,6,6,1,0,1,0
False,4,30,,,,41,2,18,8,0,0,1,0
False,4,30,,,,73,1,18,1,0,0,0,1
False,4,30,,,,99,4,18,5,0,1,0,2
False,4,30,,,,121,1,6,5,1,1,1,1
False,4,30,,,,137,2,2,5,1,0,1,0
False,4,35,,,,58,1,6,4,1,0,0,2
False,4,35,,,,65,2,6,6,0,1,0,0
False,4,35,,,,113,4,2,9,0,1,0,0
False,4,35,,,,174,2,18,6,0,1,1,0
False,4,35,,,,195,3,6,2,0,1,1,0
False,4,40,,,,10,2,18,7,0,1,0,0
False,4,40,,,,75,1,2,7,0,1,1,0
False,4,40,,,,91,3,18,4,1,0,1,0
False,4,40,,,,102,4,18,1,1,0,0,0
False,4,40,,,,155,4,6,7,0,0,1,0
False,4,45,,,,18,4,18,7,1,1,1,1
False,4,45,,,,40,3,6,5,0,1,0,0
False,4,45,,,,61,1,2,4,1,1,1,2
False,4,45,,,,71,2,6,5,0,0,1,0
False,4,45,,,,181,1,2,9,0,1,1,0
False,4,50,,,,22,3,2,3,0,1,0,0
False,4,50,,,,45,2,18,6,0,0,0,0
False,4,50,,,,70,1,6,3,0,1,0,0
False,4,50,,,,90,4,2,7,0,1,1,1
False,4,50,,,,196,2,18,5,0,1,0,2
False,4,55,,,,23,1,6,6,0,0,1,0
False,4,55,,,,28,3,6,1,1,0,0,0
False,4,55,,,,50,3,18,9,0,1,1,2
False,4,55,,,,52,2,6,8,0,0,1,2
False,4,55,,,,185,2,18,8,1,0,0,0
False,4,60,,,,24,3,18,9,1,1,1,0
False,4,60,,,,81,4,18,6,0,0,0,0
False,4,60,,,,140,4,6,4,0,1,0,0
False,4,60,,,,156,1,2,5,1,1,1,0
False,4,60,,,,198,3,6,4,1,1,1,0
False,4,65,,,,32,3,2,5,1,0,1,0
False,4,65,,,,98,2,2,6,0,0,1,1
False,4,65,,,,132,2,6,8,0,0,1,2
False,4,65,,,,134,3,2,4,1,1,1,2
False,4,65,,,,179,1,18,6,1,0,1,1
False,4,70,,,,101,4,2,8,1,1,1,1
False,4,70,,,,109,2,18,2,0,1,0,0
False,4,70,,,,120,2,6,4,0,0,1,0
False,4,70,,,,128,4,2,1,0,0,0,0
False,4,70,,,,173,3,2,1,0,1,1,0
False,4,75,,,,69,2,6,4,0,0,1,2
False,4,75,,,,106,1,18,2,1,0,0,0
False,4,75,,,,133,1,6,9,0,0,0,0
False,4,75,,,,139,1,18,9,1,0,0,0
False,4,75,,,,165,2,2,4,0,1,1,0
False,4,80,,,,1,2,6,7,1,1,1,0
False,4,80,,,,9,1,18,1,0,0,1,0
False,4,80,,,,89,2,18,9,1,0,0,0
False,4,80,,,,147,1,2,4,0,1,0,1
False,4,80,,,,154,3,6,6,1,1,1,0
False,4,85,,,,37,1,2,5,0,1,1,0
False,4,85,,,,57,4,2,9,1,0,1,1
False,4,85,,,,124,2,6,9,0,0,1,0
False,4,85,,,,158,3,6,2,0,0,1,0
False,4,85,,,,176,1,6,6,1,0,0,0
False,4,90,,,,4,3,6,5,0,0,0,2
False,4,90,,,,44,2,6,5,0,1,1,0
False,4,90,,,,56,4,18,1,0,0,0,0
False,4,90,,,,63,2,18,7,0,1,1,2
False,4,90,,,,142,4,2,3,1,0,0,0
False,4,95,,,,60,4,6,1,1,0,0,1
False,4,95,,,,78,2,18,5,1,1,0,2
False,4,95,,,,100,1,18,5,0,0,1,2
False,4,95,,,,144,1,18,2,1,0,1,0
False,4,95,,,,146,1,18,5,1,0,1,2
False,4,100,,,,5,3,2,9,0,1,0,2
False,4,100,,,,33,4,2,8,1,1,1,0
False,4,100,,,,110,1,2,9,0,1,1,2
False,4,100,,,,115,2,18,9,0,0,0,0
False,4,100,,,,129,4,18,6,1,1,0,1
False,5,10,,,,9,1,18,1,0,0,1,0
False,5,10,,,,74,3,18,4,1,0,1,0
False,5,10,,,,100,1,18,5,0,0,1,2
False,5,10,,,,113,4,2,9,0,1,0,0
False,5,10,,,,119,3,18,7,0,1,0,2
False,5,10,,,,145,1,18,9,0,1,0,1
False,5,10,,,,156,1,2,5,1,1,1,0
False,5,10,,,,159,1,18,9,0,1,0,0
False,5,10,,,,190,1,6,4,1,1,1,2
False,5,10,,,,191,3,2,8,0,1,0,1
False,5,15,,,,94,1,18,8,0,1,0,0
False,5,15,,,,104,4,2,5,1,0,1,0
False,5,15,,,,134,3,2,4,1,1,1,2
False,5,15,,,,138,2,18,3,0,0,0,1
False,5,15,,,,172,1,6,6,1,0,1,0
False,5,20,,,,24,3,18,9,1,1,1,0
False,5,20,,,,67,1,6,3,0,1,0,2
False,5,20,,,,76,4,6,3,1,0,1,0
False,5,20,,,,167,4,6,4,1,0,0,0
False,5,20,,,,169,4,6,6,1,0,1,0
False,5,25,,,,29,2,2,2,0,1,0,0
False,5,25,,,,71,2,6,5,0,0,1,0
False,5,25,,,,111,4,6,5,0,0,0,0
False,5,25,,,,150,1,18,8,0,1,1,0
False,5,25,,,,155,4,6,7,0,0,1,0
False,5,30,,,,32,3,2,5,1,0,1,0
False,5,30,,,,79,3,18,3,0,0,1,1
False,5,30,,,,81,4,18,6,0,0,0,0
False,5,30,,,,107,1,6,1,1,1,0,0
False,5,30,,,,174,2,18,6,0,1,1,0
False,5,35,,,,33,4,2,8,1,1,1,0
False,5,35,,,,93,1,2,9,0,1,0,0
False,5,35,,,,112,3,6,5,1,0,1,0
False,5,35,,,,140,4,6,4,0,1,0,0
False,5,35,,,,196,2,18,5,0,1,0,2
False,5,40,,,,83,1,6,3,1,0,0,0
False,5,40,,,,114,1,6,1,0,1,1,2
False,5,40,,,,130,4,18,7,0,0,1,2
False,5,40,,,,131,4,2,1,1,0,1,0
False,5,40,,,,154,3,6,6,1,1,1,0
False,5,45,,,,115,2,18,9,0,0,0,0
False,5,45,,,,123,2,2,5,1,0,1,0
False,5,45,,,,142,4,2,3,1,0,0,0
False,5,45,,,,182,2,2,4,0,1,0,1
False,5,45,,,,192,1,6,9,0,0,1,2
False,5,50,,,,54,1,6,8,0,0,0,0
False,5,50,,,,70,1,6,3,0,1,0,0
False,5,50,,,,97,2,6,7,0,0,1,0
False,5,50,,,,117,3,6,6,1,1,1,0
False,5,50,,,,151,1,18,2,1,1,1,1
False,5,55,,,,13,1,18,9,0,1,1,2
False,5,55,,,,69,2,6,4,0,0,1,2
False,5,55,,,,118,4,2,9,0,1,0,1
False,5,55,,,,124,2,6,9,0,0,1,0
False,5,55,,,,175,1,2,3,0,1,1,0
