is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
True,2,42,,,,52,1,1,0,1,0,0,0,0,1
True,2,43,,,,685,8,16,10,1,0,1,1,1,1
True,2,44,,,,362,8,16,40,1,1,1,1,0,1
True,2,45,,,,125,1,8,40,0,1,1,1,1,0
True,2,46,,,,1200,8,1,10,1,0,1,1,1,1
True,2,47,,,,898,4,1,40,1,0,0,0,1,1
True,2,48,,,,731,2,2,160,1,1,0,0,1,1
True,2,49,,,,1604,8,4,40,1,1,1,1,1,1
True,2,50,,,,1663,1,2,0,1,0,1,1,0,1
True,3,10,,,,257,1,2,0,1,1,0,1,0,1
True,3,10,,,,660,8,4,160,1,1,0,1,1,0
True,3,10,,,,790,4,1,10,1,1,1,1,1,1
True,3,10,,,,953,8,4,40,0,0,0,0,0,0
True,3,10,,,,969,2,16,0,1,0,0,0,1,0
True,3,10,,,,1022,2,1,160,1,1,0,0,0,0
True,3,10,,,,1274,4,8,40,0,1,1,1,1,1
True,3,10,,,,1668,8,2,160,0,0,1,0,1,0
True,3,10,,,,1689,8,16,10,1,1,0,1,0,0
True,3,10,,,,1899,8,8,40,1,1,1,0,0,0
True,3,11,,,,1024,1,2,10,0,0,1,1,1,1
True,3,12,,,,862,1,1,10,1,0,0,1,0,0
True,3,13,,,,1694,8,2,10,1,1,0,1,1,1
True,3,14,,,,1909,4,8,40,0,0,0,1,1,0
True,3,15,,,,665,1,1,160,0,0,0,0,1,0
True,3,16,,,,260,1,4,160,0,0,0,1,0,0
True,3,17,,,,400,8,2,0,0,1,0,1,1,1
True,3,18,,,,921,4,16,10,1,1,1,1,0,1
True,3,19,,,,643,4,8,0,1,0,1,1,0,0
True,3,20,,,,1975,2,1,40,0,1,1,1,1,0
True,3,21,,,,793,4,4,0,1,0,1,1,0,0
True,3,22,,,,482,4,2,160,1,0,1,0,1,0
True,3,23,,,,415,8,1,10,0,0,0,0,1,0
True,3,24,,,,876,2,1,10,1,0,0,1,0,1
True,3,25,,,,1698,8,8,0,1,1,1,1,1,0
True,3,26,,,,1570,8,2,10,0,1,1,1,0,0
True,3,27,,,,957,1,1,160,0,0,0,0,1,1
True,3,28,,,,1454,2,1,160,1,1,0,0,1,0
True,3,29,,,,1676,2,2,160,0,0,0,0,1,1
True,3,30,,,,1028,8,16,0,1,1,1,0,1,1
True,3,31,,,,1715,1,2,0,1,0,1,0,1,0
True,3,32,,,,1683,4,1,40,0,1,1,1,1,0
True,3,33,,,,1281,8,2,160,0,0,1,0,0,1
True,3,34,,,,607,2,2,0,1,1,0,1,1,1
True,3,35,,,,258,4,4,0,1,1,1,1,1,1
True,3,36,,,,339,2,4,10,1,1,0,1,1,1
True,3,37,,,,1641,8,4,10,0,1,1,0,0,0
True,3,38,,,,974,4,8,40,1,0,0,1,0,1
True,3,39,,,,1650,1,1,40,1,0,1,0,0,0
True,3,40,,,,1348,4,4,160,0,1,1,1,1,0
True,3,41,,,,879,2,4,10,1,0,1,0,0,1
True,3,42,,,,1613,2,1,10,1,0,1,0,0,1
True,3,43,,,,1455,1,2,40,1,0,1,0,0,1
True,3,44,,,,1748,8,2,160,1,1,0,0,0,1
True,3,45,,,,662,8,16,160,1,1,1,1,0,0
True,3,46,,,,1506,2,8,160,0,0,1,1,0,0
True,3,47,,,,1536,2,16,40,1,0,1,1,1,0
True,3,48,,,,1150,8,16,160,0,0,1,0,1,1
True,3,49,,,,838,2,8,160,0,1,1,0,0,1
True,3,50,,,,624,1,16,10,0,0,0,1,1,0
True,4,10,,,,175,1,2,160,1,0,0,0,1,0
True,4,10,,,,361,4,4,160,0,0,0,0,1,0
True,4,10,,,,394,2,8,10,1,0,1,1,1,0
True,4,10,,,,440,8,1,0,0,0,1,0,0,1
True,4,10,,,,457,1,8,0,1,1,0,1,1,1
True,4,10,,,,710,8,16,40,0,1,1,1,1,0
True,4,10,,,,819,4,16,10,1,0,0,1,1,0
True,4,10,,,,1147,4,2,10,0,0,0,0,0,0
True,4,10,,,,1624,1,4,40,0,1,0,1,0,1
True,4,10,,,,1922,8,1,160,0,1,0,1,0,0
True,4,11,,,,713,1,16,0,0,0,1,1,1,1
True,4,12,,,,1032,2,8,10,1,1,1,0,1,0
True,4,13,,,,426,2,8,10,0,0,0,0,1,0
True,4,14,,,,1062,8,1,160,1,1,0,1,1,0
True,4,15,,,,1519,4,16,0,0,1,0,1,0,0
True,4,16,,,,444,4,2,40,0,0,1,1,0,0
True,4,17,,,,176,8,4,40,1,0,0,0,1,1
True,4,18,,,,1682,4,8,0,1,1,0,0,0,0
True,4,19,,,,1090,8,1,10,0,0,0,0,0,0
True,4,20,,,,110,8,16,40,1,0,0,1,1,0
True,4,21,,,,959,2,2,40,0,0,1,1,0,1
True,4,22,,,,716,2,4,40,1,1,1,1,1,1
True,4,23,,,,1542,2,16,0,1,1,0,0,1,1
True,4,24,,,,1747,1,1,10,1,0,0,1,1,1
True,4,25,,,,1906,8,8,40,0,0,0,1,0,1
True,4,26,,,,363,4,16,0,1,1,0,1,0,1
True,4,27,,,,1633,1,1,160,0,1,0,0,0,0
True,4,28,,,,826,4,8,40,0,0,0,1,0,1
True,4,29,,,,1327,1,8,40,1,1,0,1,0,0
True,4,30,,,,1346,1,2,10,0,0,1,1,0,0
True,4,31,,,,57,1,4,10,1,1,0,1,0,0
True,4,32,,,,1905,4,16,10,1,0,1,0,1,1
