is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
True,4,65,,,,345,8,1,40,0,0,1,0,1,0
True,4,65,,,,1346,1,2,10,0,0,1,1,0,0
True,4,65,,,,1355,8,16,10,1,1,0,1,1,1
True,4,70,,,,200,1,4,10,0,1,1,0,1,1
True,4,70,,,,1631,4,16,10,0,0,1,1,0,1
True,4,70,,,,1747,1,1,10,1,0,0,1,1,1
True,4,70,,,,1777,4,2,160,0,0,1,0,1,0
True,4,70,,,,1906,8,8,40,0,0,0,1,0,1
True,4,75,,,,242,2,1,10,1,0,0,1,1,0
True,4,75,,,,686,4,1,40,1,0,0,1,0,0
True,4,75,,,,756,2,8,40,1,0,1,1,0,0
True,4,75,,,,1526,1,8,40,0,0,1,0,1,1
True,4,75,,,,1932,1,2,160,0,0,1,0,0,1
True,4,80,,,,397,1,16,40,0,1,1,0,1,0
True,4,80,,,,1090,8,1,10,0,0,0,0,0,0
True,4,80,,,,1312,1,8,40,1,1,1,1,0,0
True,4,80,,,,1403,4,8,10,1,1,1,0,0,0
True,4,80,,,,1753,2,2,160,1,1,0,1,1,1
True,4,85,,,,505,4,1,0,0,1,0,0,1,0
True,4,85,,,,954,8,2,0,1,0,1,0,1,1
True,4,85,,,,1088,8,2,10,0,0,0,1,0,0
True,4,85,,,,1449,8,16,10,0,0,0,1,1,0
True,4,85,,,,1594,4,1,10,1,0,1,0,0,1
True,4,90,,,,176,8,4,40,1,0,0,0,1,1
True,4,90,,,,1273,8,1,0,0,0,1,1,1,0
True,4,90,,,,1640,2,8,0,1,1,0,0,1,1
True,4,90,,,,1672,2,8,40,1,1,1,0,0,0
True,4,90,,,,1998,1,2,40,1,1,1,1,0,1
True,4,95,,,,245,2,4,10,1,0,1,0,0,1
True,4,95,,,,1076,8,8,40,1,1,1,1,0,1
True,4,95,,,,1567,8,8,0,1,1,0,1,1,1
True,4,95,,,,1597,2,2,10,1,0,1,1,1,0
True,4,95,,,,1682,4,8,0,1,1,0,0,0,0
True,4,100,,,,146,1,16,10,0,1,1,0,1,0
True,4,100,,,,185,1,16,0,0,1,1,1,0,0
True,4,100,,,,472,4,8,10,1,0,1,1,0,0
True,4,100,,,,716,2,4,40,1,1,1,1,1,1
True,4,100,,,,736,4,1,10,1,0,1,0,1,0
True,5,10,,,,74,2,4,0,0,1,1,0,0,1
True,5,10,,,,207,8,16,160,0,1,1,0,0,1
True,5,10,,,,741,8,8,0,1,0,0,0,0,1
True,5,10,,,,868,2,8,160,0,0,1,0,1,0
True,5,10,,,,999,8,1,10,0,0,1,1,0,0
True,5,10,,,,1033,1,16,0,0,0,1,0,1,1
True,5,10,,,,1143,8,16,160,1,0,1,1,0,1
True,5,10,,,,1425,8,8,10,0,1,1,0,0,1
True,5,10,,,,1726,4,16,10,0,1,0,1,1,0
True,5,10,,,,1768,8,8,0,1,1,0,0,0,0
True,5,15,,,,146,1,16,10,0,1,1,0,1,0
True,5,15,,,,149,1,16,0,0,0,1,0,1,0
True,5,15,,,,185,1,16,0,0,1,1,1,0,0
True,5,15,,,,744,1,16,0,1,0,1,0,1,0
True,5,15,,,,1735,1,16,0,0,0,1,1,0,0
True,5,20,,,,774,8,8,160,0,0,1,0,0,0
True,5,20,,,,872,1,16,160,0,1,0,1,1,1
True,5,20,,,,905,1,1,40,0,1,1,0,1,0
True,5,20,,,,1482,2,2,40,1,1,1,0,0,0
True,5,20,,,,1654,1,16,160,0,0,0,1,1,1
True,5,25,,,,28,8,4,160,1,0,1,0,0,0
True,5,25,,,,105,8,4,160,0,0,0,0,1,0
True,5,25,,,,1039,2,1,160,1,1,0,1,1,0
True,5,25,,,,1136,1,16,40,1,0,0,0,1,0
True,5,25,,,,1433,2,1,160,1,0,0,0,0,0
True,5,30,,,,148,4,16,10,1,1,0,1,0,1
True,5,30,,,,380,4,1,160,0,0,1,0,1,1
True,5,30,,,,606,1,16,10,1,0,0,0,1,1
True,5,30,,,,1394,4,8,160,1,1,1,1,1,1
True,5,30,,,,1908,4,2,40,1,1,0,0,0,0
True,5,35,,,,42,1,16,40,1,0,0,1,0,1
True,5,35,,,,213,4,2,40,1,1,1,0,1,0
True,5,35,,,,421,8,8,0,0,1,1,1,0,1
True,5,35,,,,886,1,2,160,1,0,0,0,0,0
True,5,35,,,,1524,4,8,160,0,0,1,1,0,1
True,5,40,,,,297,1,1,0,0,1,1,1,0,1
True,5,40,,,,327,1,1,10,0,1,1,0,1,1
True,5,40,,,,679,1,4,0,1,0,0,0,1,1
True,5,40,,,,1778,2,4,0,1,0,0,0,0,0
True,5,40,,,,1850,4,16,40,1,0,0,0,0,0
True,5,45,,,,15,2,8,10,0,0,1,1,1,1
True,5,45,,,,268,2,16,0,0,0,0,0,0,0
True,5,45,,,,277,4,8,10,1,1,1,0,1,0
True,5,45,,,,542,1,16,40,1,1,1,1,1,1
True,5,45,,,,772,4,8,10,0,0,0,1,1,1
True,5,50,,,,80,4,2,10,1,1,1,0,1,1
True,5,50,,,,367,4,2,0,1,0,1,1,0,1
True,5,50,,,,873,8,1,40,0,0,0,1,0,0
True,5,50,,,,1167,4,8,160,1,0,1,0,1,1
True,5,50,,,,1834,8,1,40,1,0,1,1,0,0
True,5,55,,,,208,1,16,40,1,0,1,0,1,0
True,5,55,,,,248,2,8,40,1,1,1,0,0,0
True,5,55,,,,732,8,2,160,1,0,1,0,1,0
True,5,55,,,,803,4,8,40,1,1,0,0,0,1
True,5,55,,,,1814,1,16,40,1,1,1,1,0,1
True,5,60,,,,75,2,8,0,0,1,0,1,0,1
True,5,60,,,,839,1,8,0,1,0,1,1,1,1
True,5,60,,,,857,8,2,0,1,0,0,0,1,0
True,5,60,,,,1479,2,1,10,1,0,0,1,1,1
True,5,60,,,,1552,8,4,40,1,1,1,1,1,1
True,5,65,,,,673,8,2,160,0,0,0,1,0,1
True,5,65,,,,688,1,16,10,1,1,1,0,1,0
True,5,65,,,,1464,2,16,10,1,1,1,1,1,1
True,5,65,,,,1575,1,8,40,1,0,1,1,0,1
True,5,65,,,,1932,1,2,160,0,0,1,0,0,1
True,5,70,,,,192,8,16,10,1,0,1,1,1,1
True,5,70,,,,627,2,1,160,1,0,1,0,1,0
True,5,70,,,,1421,1,16,0,0,0,0,1,1,0
True,5,70,,,,1583,1,8,10,1,1,0,1,1,1
True,5,70,,,,1703,1,2,40,1,0,0,1,1,0
True,5,75,,,,6,1,8,0,0,1,1,0,0,1
True,5,75,,,,209,2,1,10,1,1,0,0,1,0
True,5,75,,,,805,1,4,10,0,1,0,1,0,1
True,5,75,,,,1004,8,8,0,1,0,0,1,1,0
True,5,75,,,,1111,8,8,0,0,0,0,1,1,0
True,5,80,,,,531,2,8,10,1,1,0,0,0,0
True,5,80,,,,991,2,4,10,0,1,1,1,0,1
True,5,80,,,,1075,2,8,40,0,1,0,0,0,0
True,5,80,,,,1096,8,1,10,1,1,1,0,1,1
True,5,80,,,,1724,8,2,0,0,1,0,0,1,0
True,5,85,,,,394,2,8,10,1,0,1,1,1,0
True,5,85,,,,414,8,16,10,0,0,1,0,0,1
True,5,85,,,,979,1,4,40,0,1,0,0,0,1
True,5,85,,,,1145,8,1,10,1,0,0,0,1,1
True,5,85,,,,1754,2,8,40,0,1,0,1,0,0
True,5,90,,,,206,8,4,0,1,1,0,0,1,0
True,5,90,,,,1125,4,1,0,1,1,1,0,0,1
True,5,90,,,,1682,4,8,0,1,1,0,0,0,0
True,5,90,,,,1749,4,4,0,1,1,0,1,0,0
True,5,90,,,,1946,8,8,0,1,1,0,1,1,0
True,5,95,,,,1117,1,4,40,0,0,0,0,1,0
True,5,95,,,,1141,2,1,40,0,0,0,1,0,0
True,5,95,,,,1412,2,4,10,0,1,1,1,0,1
True,5,95,,,,1470,8,8,10,0,0,0,1,0,0
True,5,95,,,,1670,8,1,40,0,0,0,1,1,1
True,5,100,,,,390,4,16,10,0,1,1,1,0,1
True,5,100,,,,1150,8,16,160,0,0,1,0,1,1
True,5,100,,,,1176,2,16,160,0,0,1,1,0,1
True,5,100,,,,1286,8,16,40,1,1,1,1,1,0
True,5,100,,,,1861,2,16,0,0,0,0,0,0,1
True,6,10,,,,228,4,2,40,1,1,1,1,0,0
True,6,10,,,,319,8,4,40,0,1,0,1,0,1
True,6,10,,,,336,4,2,40,0,0,0,0,1,0
True,6,10,,,,619,4,2,0,0,0,1,1,1,0
True,6,10,,,,714,2,16,40,1,0,0,1,1,0
True,6,10,,,,849,4,1,0,0,1,1,1,1,1
True,6,10,,,,907,1,4,160,1,1,1,0,1,0
True,6,10,,,,1306,8,16,0,1,0,1,0,1,0
True,6,10,,,,1387,4,8,40,1,0,0,0,0,1
True,6,10,,,,1390,4,1,40,1,1,0,0,1,0
True,6,15,,,,915,4,2,160,1,0,0,0,1,0
True,6,15,,,,973,4,2,160,1,0,0,1,1,1
True,6,15,,,,1339,4,2,160,0,0,1,0,0,0
True,6,15,,,,1508,1,4,160,1,1,1,0,0,0
True,6,15,,,,1573,8,8,160,1,0,0,1,1,0
True,6,20,,,,236,8,16,40,1,1,1,1,0,1
True,6,20,,,,1193,1,4,10,1,0,1,1,0,0
True,6,20,,,,1366,8,16,40,0,1,1,1,1,1
True,6,20,,,,1583,1,8,10,1,1,0,1,1,1
True,6,20,,,,1881,2,16,0,1,1,0,1,1,1
True,6,25,,,,321,1,2,10,0,1,0,0,1,0
True,6,25,,,,623,1,2,40,1,0,1,1,0,0
True,6,25,,,,937,2,16,0,0,0,0,1,0,0
True,6,25,,,,947,1,8,0,0,0,0,1,0,0
True,6,25,,,,1732,2,8,0,0,0,0,0,1,0
True,6,30,,,,205,8,2,160,1,1,1,0,1,1
True,6,30,,,,1107,8,16,160,1,1,1,0,0,1
True,6,30,,,,1314,8,1,160,1,0,0,1,1,0
True,6,30,,,,1783,4,4,160,0,1,0,0,1,1
True,6,30,,,,1870,8,2,160,0,1,1,1,1,0
True,6,35,,,,43,4,1,0,1,0,0,1,0,1
True,6,35,,,,198,8,1,0,1,1,1,1,0,1
True,6,35,,,,1095,8,1,0,0,1,0,1,0,0
True,6,35,,,,1397,8,2,0,1,0,1,1,1,1
True,6,35,,,,1936,4,2,0,1,0,0,0,0,1
True,6,40,,,,69,2,16,160,1,0,1,0,1,1
True,6,40,,,,128,8,16,10,0,1,1,1,0,0
True,6,40,,,,911,8,8,40,0,0,1,0,1,1
True,6,40,,,,1094,8,16,10,0,1,1,1,1,0
True,6,40,,,,1818,1,1,0,1,1,0,0,1,1
True,6,45,,,,131,1,8,40,1,0,0,1,0,0
True,6,45,,,,327,1,1,10,0,1,1,0,1,1
True,6,45,,,,329,2,2,10,0,1,1,0,0,1
True,6,45,,,,339,2,4,10,1,1,0,1,1,1
True,6,45,,,,1485,8,8,0,0,0,0,0,0,1
True,6,50,,,,27,1,2,160,0,1,0,1,0,1
True,6,50,,,,229,4,1,160,1,1,1,1,0,0
True,6,50,,,,627,2,1,160,1,0,1,0,1,0
True,6,50,,,,855,1,1,160,0,0,1,1,1,1
True,6,50,,,,1843,1,2,160,1,1,1,1,1,1
True,6,55,,,,130,1,4,160,1,0,1,0,0,0
True,6,55,,,,148,4,16,10,1,1,0,1,0,1
True,6,55,,,,784,4,16,10,0,1,0,1,1,0
True,6,55,,,,909,8,16,0,1,1,0,0,0,1
True,6,55,,,,1374,1,16,40,1,0,1,0,1,1
True,6,60,,,,531,2,8,10,1,1,0,0,0,0
True,6,60,,,,1229,4,4,40,1,1,1,0,0,0
True,6,60,,,,1317,4,1,40,1,0,1,1,1,0
True,6,60,,,,1520,8,2,0,1,1,0,1,0,0
True,6,60,,,,1627,2,4,10,1,1,1,1,1,1
True,6,65,,,,499,4,4,40,1,1,0,1,0,0
True,6,65,,,,540,1,1,0,1,1,0,0,0,0
True,6,65,,,,960,4,1,160,1,0,1,0,1,0
True,6,65,,,,1336,2,1,160,0,0,1,1,1,1
True,6,65,,,,1765,2,8,10,1,1,1,0,1,1
True,6,70,,,,253,2,8,10,1,0,0,1,1,1
True,6,70,,,,925,8,8,10,0,0,1,0,0,0
True,6,70,,,,926,4,2,160,0,1,1,1,0,1
True,6,70,,,,995,8,2,40,0,1,1,0,1,1
True,6,70,,,,1226,4,16,40,0,1,0,0,1,0
True,6,75,,,,126,8,4,10,1,1,1,1,0,0
True,6,75,,,,517,8,1,40,1,1,0,1,1,1
True,6,75,,,,1063,8,1,10,1,1,0,1,0,1
True,6,75,,,,1355,8,16,10,1,1,0,1,1,1
True,6,75,,,,1400,2,8,10,0,1,0,1,0,1
True,6,80,,,,1151,2,1,10,1,0,1,1,1,0
True,6,80,,,,1155,1,16,10,1,0,1,1,0,1
True,6,80,,,,1580,2,8,40,1,0,1,0,0,0
True,6,80,,,,1672,2,8,40,1,1,1,0,0,0
True,6,80,,,,1964,2,2,10,1,0,0,0,1,1
True,6,85,,,,1114,2,4,40,1,0,0,0,0,0
True,6,85,,,,1296,4,1,160,1,1,1,0,0,0
True,6,85,,,,1468,2,2,160,0,1,0,1,1,0
True,6,85,,,,1671,1,1,10,0,0,0,1,1,1
True,6,85,,,,1908,4,2,40,1,1,0,0,0,0
True,6,90,,,,76,4,8,0,0,1,1,1,0,0
True,6,90,,,,559,2,2,40,1,0,1,1,1,0
True,6,90,,,,1588,2,16,160,1,1,1,0,1,0
True,6,90,,,,1632,4,8,10,0,1,0,0,0,0
True,6,90,,,,1980,8,8,10,0,1,0,1,1,1
True,6,95,,,,649,4,2,10,0,1,1,0,0,0
True,6,95,,,,719,4,2,0,1,1,1,1,1,1
True,6,95,,,,952,2,2,10,0,0,0,0,1,0
True,6,95,,,,1445,2,2,0,1,1,1,1,1,1
True,6,95,,,,1661,1,2,160,1,0,0,1,1,0
True,6,100,,,,58,4,8,0,1,1,1,1,1,1
True,6,100,,,,322,4,2,0,0,1,1,1,1,0
True,6,100,,,,346,2,1,40,0,1,1,1,1,0
True,6,100,,,,914,4,2,10,1,1,1,0,0,1
True,6,100,,,,1917,4,2,10,1,0,1,1,0,0
True,7,10,,,,176,8,4,40,1,0,0,0,1,1
True,7,10,,,,212,2,8,10,0,1,1,0,0,0
True,7,10,,,,503,8,4,0,1,0,0,0,0,0
True,7,10,,,,538,8,8,160,0,0,0,0,0,1
True,7,10,,,,920,2,8,40,0,1,1,1,0,1
True,7,10,,,,1210,8,8,160,0,0,1,1,1,1
True,7,10,,,,1221,2,1,160,1,1,1,1,0,0
True,7,10,,,,1373,1,1,40,1,0,0,0,1,0
True,7,10,,,,1604,8,4,40,1,1,1,1,1,1
True,7,10,,,,1640,2,8,0,1,1,0,0,1,1
True,7,15,,,,34,1,16,160,1,0,0,0,1,1
True,7,15,,,,293,8,16,160,0,1,0,0,1,1
True,7,15,,,,359,8,4,160,0,0,1,0,1,0
True,7,15,,,,950,2,8,160,1,1,1,0,1,0
True,7,15,,,,1465,2,16,160,0,1,1,1,0,1
True,7,20,,,,348,2,2,10,1,1,1,1,1,1
True,7,20,,,,484,4,16,0,0,1,0,0,1,1
True,7,20,,,,1545,8,2,40,1,1,1,1,0,0
True,7,20,,,,1859,2,2,40,0,1,1,0,0,1
True,7,20,,,,1977,2,4,10,0,0,1,0,1,1
True,7,25,,,,542,1,16,40,1,1,1,1,1,1
True,7,25,,,,769,1,16,40,1,1,0,0,1,1
True,7,25,,,,946,8,8,160,1,1,0,0,1,0
True,7,25,,,,1738,8,2,160,1,1,0,0,1,0
True,7,25,,,,1922,8,1,160,0,1,0,1,0,0
True,7,30,,,,369,8,2,0,1,0,0,1,1,0
True,7,30,,,,735,8,8,40,1,1,0,1,0,1
True,7,30,,,,1167,4,8,160,1,0,1,0,1,1
True,7,30,,,,1227,4,1,0,1,0,0,1,0,0
True,7,30,,,,1381,1,1,0,0,1,1,1,1,0
True,7,35,,,,808,2,1,160,0,1,0,0,1,0
True,7,35,,,,909,8,16,0,1,1,0,0,0,1
True,7,35,,,,1036,1,8,40,1,1,1,0,1,0
True,7,35,,,,1424,1,16,10,0,0,0,1,0,0
True,7,35,,,,1516,1,4,160,0,1,1,1,1,0
True,7,40,,,,1074,2,1,40,0,0,0,0,1,1
True,7,40,,,,1349,1,1,160,0,0,1,0,0,1
True,7,40,,,,1357,4,8,40,1,0,0,1,1,1
True,7,40,,,,1481,1,16,40,1,0,1,1,0,0
True,7,40,,,,1886,1,2,160,1,0,1,1,0,1
True,7,45,,,,253,2,8,10,1,0,0,1,1,1
True,7,45,,,,555,2,16,0,0,1,1,0,0,0
True,7,45,,,,792,8,2,160,1,0,1,1,0,0
True,7,45,,,,1197,1,8,10,0,1,1,1,0,1
True,7,45,,,,1431,1,8,0,1,1,1,0,1,0
True,7,50,,,,93,8,2,0,1,0,0,0,1,0
True,7,50,,,,955,4,16,10,0,1,1,0,0,1
True,7,50,,,,1105,1,1,10,1,0,0,1,0,1
True,7,50,,,,1382,8,2,10,0,1,1,0,1,1
True,7,50,,,,1618,8,2,0,0,0,0,1,0,0
True,7,55,,,,260,1,4,160,0,0,0,1,0,0
True,7,55,,,,584,8,8,0,1,0,0,0,1,0
True,7,55,,,,750,4,8,0,0,0,1,1,1,1
True,7,55,,,,1555,1,4,10,1,0,0,1,1,0
True,7,55,,,,1930,8,8,0,0,0,0,1,0,0
True,7,60,,,,185,1,16,0,0,1,1,1,0,0
True,7,60,,,,1102,2,8,40,1,0,0,0,0,1
True,7,60,,,,1181,8,16,40,1,1,0,0,1,0
True,7,60,,,,1228,4,16,10,1,1,0,1,1,0
True,7,60,,,,1890,4,16,10,0,0,0,0,0,0
True,7,65,,,,214,4,1,40,1,0,1,0,0,0
True,7,65,,,,828,4,1,40,1,1,0,1,1,0
True,7,65,,,,937,2,16,0,0,0,0,1,0,0
True,7,65,,,,1098,2,8,0,0,0,0,1,0,0
True,7,65,,,,1732,2,8,0,0,0,0,0,1,0
True,7,70,,,,764,4,4,0,1,1,0,0,1,1
True,7,70,,,,777,1,2,160,0,0,0,0,1,0
True,7,70,,,,1318,4,1,10,1,0,0,0,1,0
True,7,70,,,,1696,4,4,10,1,0,1,0,0,0
True,7,70,,,,1822,8,16,0,1,0,1,1,0,0
True,7,75,,,,177,1,2,10,0,0,0,1,1,0
True,7,75,,,,315,4,1,160,0,0,1,1,0,0
True,7,75,,,,929,4,2,160,1,0,1,1,0,0
True,7,75,,,,1549,2,16,0,1,1,0,0,1,1
True,7,75,,,,1617,8,8,0,0,1,0,0,0,1
True,7,80,,,,403,2,1,40,0,0,0,0,0,0
True,7,80,,,,506,1,1,10,0,1,1,1,1,0
True,7,80,,,,1153,1,1,0,0,0,0,1,1,1
True,7,80,,,,1216,1,4,10,1,0,1,1,1,1
True,7,80,,,,1650,1,1,40,1,0,1,0,0,0
True,7,85,,,,559,2,2,40,1,0,1,1,1,0
True,7,85,,,,925,8,8,10,0,0,1,0,0,0
True,7,85,,,,1251,1,4,10,0,1,0,0,0,0
True,7,85,,,,1407,8,8,40,0,0,0,0,1,0
True,7,85,,,,1495,2,2,160,1,1,1,1,1,0
True,7,90,,,,203,2,1,10,0,1,0,0,0,0
True,7,90,,,,609,4,2,10,1,1,0,1,0,1
True,7,90,,,,768,2,4,160,0,0,1,1,1,0
True,7,90,,,,1142,2,8,10,0,1,0,0,0,1
True,7,90,,,,1477,2,2,40,0,1,1,0,1,1
True,7,95,,,,394,2,8,10,1,0,1,1,1,0
True,7,95,,,,1182,8,4,0,1,0,0,1,1,1
True,7,95,,,,1220,1,1,10,1,1,1,0,1,1
True,7,95,,,,1613,2,1,10,1,0,1,0,0,1
True,7,95,,,,1739,4,4,10,0,1,1,0,1,0
True,7,100,,,,282,2,4,40,0,1,1,1,1,1
True,7,100,,,,497,4,4,10,1,0,0,1,0,0
True,7,100,,,,540,1,1,0,1,1,0,0,0,0
True,7,100,,,,1049,2,1,10,1,1,0,1,1,0
True,7,100,,,,1256,2,2,40,1,1,1,1,0,1
True,8,10,,,,49,1,16,160,0,1,1,1,0,1
True,8,10,,,,134,1,4,10,0,0,1,1,0,1
True,8,10,,,,137,4,8,40,1,1,1,0,0,1
True,8,10,,,,362,8,16,40,1,1,1,1,0,1
True,8,10,,,,452,2,16,10,1,0,1,1,0,0
True,8,10,,,,852,1,1,160,0,0,0,0,1,0
True,8,10,,,,987,8,16,160,1,1,0,1,0,0
True,8,10,,,,1365,2,8,40,1,0,0,1,1,0
True,8,10,,,,1385,1,1,160,0,1,0,1,1,0
True,8,10,,,,1728,4,1,10,1,0,1,1,1,0
True,8,15,,,,351,2,8,160,0,0,0,1,1,0
True,8,15,,,,741,8,8,0,1,0,0,0,0,1
True,8,15,,,,1856,8,16,160,0,0,1,1,0,0
True,8,15,,,,1867,8,8,160,0,0,1,1,0,0
True,8,15,,,,1905,4,16,10,1,0,1,0,1,1
True,8,20,,,,174,1,1,160,0,0,1,0,1,0
True,8,20,,,,415,8,1,10,0,0,0,0,1,0
True,8,20,,,,1063,8,1,10,1,1,0,1,0,1
True,8,20,,,,1680,8,1,10,1,1,0,0,0,0
True,8,20,,,,1908,4,2,40,1,1,0,0,0,0
True,8,25,,,,673,8,2,160,0,0,0,1,0,1
True,8,25,,,,1192,4,8,160,0,1,1,0,1,0
True,8,25,,,,1394,4,8,160,1,1,1,1,1,1
True,8,25,,,,1415,4,1,160,1,1,1,0,0,0
True,8,25,,,,1874,2,1,160,0,1,1,0,1,0
True,8,30,,,,640,8,8,40,1,1,0,1,1,0
True,8,30,,,,1078,2,2,40,1,1,1,1,1,1
True,8,30,,,,1373,1,1,40,1,0,0,0,1,0
True,8,30,,,,1584,8,16,0,0,0,1,0,1,0
True,8,30,,,,1912,8,16,10,0,0,0,1,0,0
True,8,35,,,,29,8,2,160,1,1,0,0,1,1
True,8,35,,,,569,4,8,0,1,1,1,1,1,1
True,8,35,,,,1034,4,1,160,1,1,0,1,1,1
True,8,35,,,,1738,8,2,160,1,1,0,0,1,0
True,8,35,,,,1776,1,16,160,0,1,1,0,1,0
True,8,40,,,,326,2,16,10,1,1,1,0,0,0
True,8,40,,,,456,1,2,0,0,0,1,1,0,0
True,8,40,,,,457,1,8,0,1,1,0,1,1,1
True,8,40,,,,833,1,8,0,0,0,0,0,1,1
True,8,40,,,,1940,2,16,10,0,0,1,1,1,0
True,8,45,,,,604,2,8,10,0,0,0,1,1,1
True,8,45,,,,1052,4,16,0,0,1,0,1,1,0
True,8,45,,,,1113,8,2,10,0,1,1,1,1,0
True,8,45,,,,1564,8,4,0,0,0,1,1,0,0
True,8,45,,,,1980,8,8,10,0,1,0,1,1,1
True,8,50,,,,147,8,4,0,1,0,1,0,0,1
True,8,50,,,,274,2,4,160,0,0,0,0,1,0
True,8,50,,,,445,4,8,10,1,0,1,0,1,0
True,8,50,,,,718,2,16,40,1,0,1,0,1,1
True,8,50,,,,1428,1,4,160,0,1,1,1,0,0
True,8,55,,,,626,1,4,10,0,1,1,0,0,0
True,8,55,,,,834,4,4,160,0,1,1,1,1,0
True,8,55,,,,996,4,16,10,1,0,0,1,1,1
True,8,55,,,,1510,1,1,160,1,1,1,1,0,0
True,8,55,,,,1968,4,2,40,1,1,1,1,1,1
True,8,60,,,,464,1,2,160,0,1,0,0,1,0
True,8,60,,,,581,1,1,10,0,0,1,0,0,1
True,8,60,,,,948,1,1,160,0,1,1,0,1,0
True,8,60,,,,1397,8,2,0,1,0,1,1,1,1
True,8,60,,,,1500,1,1,40,1,0,1,0,0,1
True,8,65,,,,50,4,16,10,0,1,1,1,1,1
True,8,65,,,,140,8,16,40,1,0,0,1,0,0
True,8,65,,,,428,8,1,0,0,1,1,1,1,1
True,8,65,,,,539,8,1,0,0,1,0,1,1,0
True,8,65,,,,858,1,16,40,0,1,0,1,1,1
True,8,70,,,,273,2,4,40,0,0,0,1,1,1
True,8,70,,,,847,2,16,40,0,1,1,1,1,0
True,8,70,,,,1041,4,16,0,1,0,0,1,0,1
True,8,70,,,,1325,2,16,40,0,0,1,1,1,0
True,8,70,,,,1410,4,8,0,1,0,1,0,0,1
True,8,75,,,,366,2,4,40,1,0,1,0,1,0
True,8,75,,,,783,2,2,160,1,0,1,0,1,1
True,8,75,,,,956,8,4,10,0,1,0,1,0,1
True,8,75,,,,971,8,4,40,0,1,0,0,1,0
True,8,75,,,,1582,2,2,160,1,0,1,0,1,1
True,8,80,,,,117,2,4,10,1,1,1,0,1,1
True,8,80,,,,427,2,8,0,1,0,0,1,0,0
True,8,80,,,,1134,2,4,0,1,1,0,1,0,0
True,8,80,,,,1388,2,4,40,0,1,0,1,1,1
True,8,80,,,,1910,1,4,160,1,1,0,0,1,0
True,8,85,,,,353,4,8,10,0,1,1,0,1,0
True,8,85,,,,691,8,16,40,0,1,1,1,1,0
True,8,85,,,,994,4,2,10,1,1,1,0,1,0
True,8,85,,,,1117,1,4,40,0,0,0,0,1,0
True,8,85,,,,1347,4,16,0,1,1,0,1,0,1
True,8,90,,,,136,8,4,40,1,1,0,1,0,1
True,8,90,,,,497,4,4,10,1,0,0,1,0,0
True,8,90,,,,500,2,2,10,0,1,0,0,1,1
True,8,90,,,,1342,8,2,40,0,0,1,1,0,0
True,8,90,,,,1637,2,8,0,0,1,1,0,0,1
True,8,95,,,,203,2,1,10,0,1,0,0,0,0
True,8,95,,,,565,4,2,0,1,0,0,1,1,1
True,8,95,,,,1249,8,2,40,1,0,1,1,0,0
True,8,95,,,,1382,8,2,10,0,1,1,0,1,1
True,8,95,,,,1962,8,4,160,0,0,0,1,1,1
True,8,100,,,,355,8,16,0,1,0,1,1,0,1
True,8,100,,,,1093,4,4,10,0,1,1,1,0,0
True,8,100,,,,1155,1,16,10,1,0,1,1,0,1
True,8,100,,,,1648,8,2,10,0,1,0,1,0,1
True,8,100,,,,1818,1,1,0,1,1,0,0,1,1
True,9,10,,,,57,1,4,10,1,1,0,1,0,0
True,9,10,,,,349,4,4,10,1,0,0,1,0,0
True,9,10,,,,383,1,2,160,0,1,0,1,1,0
True,9,10,,,,502,4,8,40,1,0,1,1,1,0
True,9,10,,,,578,1,1,160,1,1,1,1,0,0
True,9,10,,,,639,8,1,10,0,0,1,1,1,0
True,9,10,,,,919,8,16,10,1,1,1,0,1,0
True,9,10,,,,1150,8,16,160,0,0,1,0,1,1
True,9,10,,,,1788,8,1,0,0,0,1,0,1,0
True,9,10,,,,1975,2,1,40,0,1,1,1,1,0
True,9,15,,,,386,4,1,40,0,1,1,0,1,1
True,9,15,,,,1404,8,16,160,1,1,1,1,1,1
True,9,15,,,,1662,4,4,160,0,1,0,0,1,0
True,9,15,,,,1664,4,16,40,1,0,0,1,1,1
True,9,15,,,,1928,8,2,160,1,1,0,0,1,0
True,9,20,,,,292,2,2,160,0,0,0,1,1,0
True,9,20,,,,638,2,4,160,0,0,1,1,0,0
True,9,20,,,,740,1,8,40,1,1,1,1,1,1
True,9,20,,,,1140,8,2,40,1,1,1,1,0,0
True,9,20,,,,1510,1,1,160,1,1,1,1,0,0
True,9,25,,,,358,8,8,0,0,0,0,1,0,1
True,9,25,,,,1044,8,1,10,1,1,1,0,0,0
True,9,25,,,,1170,4,2,0,0,1,0,1,1,1
True,9,25,,,,1450,4,1,10,0,1,0,0,0,1
True,9,25,,,,1797,4,4,0,0,1,1,0,1,1
True,9,30,,,,184,1,8,160,1,1,0,0,0,0
True,9,30,,,,188,2,16,10,0,1,1,1,1,0
True,9,30,,,,276,4,2,160,0,1,0,0,1,0
True,9,30,,,,330,1,4,10,0,1,0,1,1,1
True,9,30,,,,1608,1,4,10,1,0,0,1,1,1
True,9,35,,,,240,1,2,10,1,1,0,0,0,0
True,9,35,,,,645,1,4,10,0,1,0,0,1,1
True,9,35,,,,1329,1,2,0,1,0,0,1,0,1
