is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
True,3,15,"('no_mbtree', 'rc_lookahead')",1.0,160.0,1202,2,2,160,1,1,1,1,0,1
True,3,15,"('rc_lookahead', 'threads')",160.0,2.0,1532,2,16,160,0,0,0,1,1,1
True,3,15,"('no_cabac', 'rc_lookahead')",1.0,0.0,1572,8,16,0,0,1,1,0,1,1
True,3,15,"('rc_lookahead', 'ref')",160.0,4.0,1720,1,4,160,1,1,0,1,0,0
True,3,20,"('rc_lookahead', 'threads')",160.0,1.0,852,1,1,160,0,0,0,0,1,0
True,3,20,"('no_mixed_refs', 'rc_lookahead')",1.0,40.0,1455,1,2,40,1,0,1,0,0,1
True,3,20,"('ref', 'threads')",8.0,8.0,1698,8,8,0,1,1,1,1,1,0
True,3,20,"('rc_lookahead', 'ref')",160.0,1.0,1752,4,1,160,1,1,1,0,1,1
True,3,20,"('no_fast_pskip', 'rc_lookahead')",1.0,40.0,1909,4,8,40,0,0,0,1,1,0
True,3,25,"('ref', 'threads')",4.0,1.0,260,1,4,160,0,0,0,1,0,0
True,3,25,"('ref',)",4.0,,834,4,4,160,0,1,1,1,1,0
True,3,25,"('no_fast_pskip', 'ref')",1.0,4.0,1183,4,4,10,0,0,1,1,1,0
True,3,25,"('no_8x8dct', 'ref')",0.0,4.0,1348,4,4,160,0,1,1,1,1,0
True,3,25,"('no_mbtree', 'rc_lookahead')",1.0,40.0,1781,4,2,40,1,1,0,1,0,1
True,3,30,"('ref',)",8.0,,974,4,8,40,1,0,0,1,0,1
True,3,30,"('no_fast_pskip', 'ref')",1.0,2.0,1024,1,2,10,0,0,1,1,1,1
True,3,30,"('no_8x8dct', 'ref')",0.0,2.0,1676,2,2,160,0,0,0,0,1,1
True,3,30,"('rc_lookahead',)",10.0,,1694,8,2,10,1,1,0,1,1,1
True,3,30,"('threads',)",2.0,,1887,2,4,10,0,0,1,1,1,0
True,3,35,"('no_cabac', 'ref')",0.0,1.0,957,1,1,160,0,0,0,0,1,1
True,3,35,"('no_fast_pskip', 'ref')",0.0,16.0,1002,1,16,0,0,0,0,0,0,1
True,3,35,"('no_mixed_refs', 'ref')",0.0,2.0,1570,8,2,10,0,1,1,1,0,0
True,3,35,"('ref',)",1.0,,1650,1,1,40,1,0,1,0,0,0
True,3,35,"('no_8x8dct', 'ref')",0.0,1.0,1683,4,1,40,0,1,1,1,1,0
True,3,40,"('ref', 'threads')",16.0,1.0,385,1,16,0,0,1,1,1,1,1
True,3,40,"('no_mixed_refs', 'ref')",1.0,8.0,838,2,8,160,0,1,1,0,0,1
True,3,40,"('ref',)",8.0,,868,2,8,160,0,0,1,0,1,0
True,3,40,"('rc_lookahead',)",0.0,,1023,2,1,0,1,1,1,1,1,0
True,3,40,"('no_cabac', 'rc_lookahead')",0.0,0.0,1367,2,16,0,1,0,1,1,0,1
True,3,45,"('no_mixed_refs', 'ref')",0.0,16.0,662,8,16,160,1,1,1,1,0,0
True,3,45,"('no_cabac', 'ref')",1.0,16.0,1007,8,16,160,0,1,1,1,0,1
True,3,45,"('no_fast_pskip', 'ref')",0.0,1.0,1031,2,1,40,1,1,0,0,0,0
True,3,45,"('ref',)",8.0,,1032,2,8,10,1,1,1,0,1,0
True,3,45,"('ref', 'threads')",4.0,2.0,1051,2,4,0,1,1,0,0,0,1
True,3,50,"('no_8x8dct', 'ref')",1.0,4.0,793,4,4,0,1,0,1,1,0,0
True,3,50,"('no_mixed_refs', 'ref')",1.0,4.0,879,2,4,10,1,0,1,0,0,1
True,3,50,"('ref',)",8.0,,1598,8,8,40,0,1,1,0,0,0
True,3,50,"('no_cabac', 'ref')",0.0,8.0,1711,2,8,160,0,0,1,0,1,0
True,3,50,"('threads',)",4.0,,1839,4,2,0,0,1,1,0,0,1
True,3,55,"('threads',)",1.0,,624,1,16,10,0,0,0,1,1,0
True,3,55,"('no_cabac', 'ref')",0.0,1.0,876,2,1,10,1,0,0,1,0,1
True,3,55,"('no_mixed_refs', 'ref')",1.0,4.0,916,8,4,40,0,1,0,0,1,1
True,3,55,"('ref',)",1.0,,1437,4,1,0,1,1,0,1,1,1
True,3,55,"('no_fast_pskip', 'ref')",0.0,1.0,1613,2,1,10,1,0,1,0,0,1
True,3,60,"('no_fast_pskip', 'ref')",1.0,2.0,482,4,2,160,1,0,1,0,1,0
True,3,60,"('threads',)",1.0,,707,1,8,0,1,1,0,1,1,1
True,3,60,"('ref',)",8.0,,1506,2,8,160,0,0,1,1,0,0
True,3,60,"('no_mixed_refs', 'ref')",0.0,2.0,1715,1,2,0,1,0,1,0,1,0
True,3,60,"('no_8x8dct', 'ref')",0.0,1.0,1922,8,1,160,0,1,0,1,0,0
True,3,65,"('threads',)",1.0,,665,1,1,160,0,0,0,0,1,0
True,3,65,"('ref',)",16.0,,891,8,16,0,1,0,0,0,1,1
True,3,65,"('no_fast_pskip', 'ref')",0.0,16.0,921,4,16,10,1,1,1,1,0,1
True,3,65,"('no_cabac', 'ref')",1.0,16.0,1028,8,16,0,1,1,1,0,1,1
True,3,65,"('no_8x8dct', 'ref')",1.0,16.0,1536,2,16,40,1,0,1,1,1,0
True,3,70,"('threads',)",1.0,,513,1,1,10,0,1,0,1,0,1
True,3,70,"('no_fast_pskip', 'ref')",0.0,8.0,643,4,8,0,1,0,1,1,0,0
True,3,70,"('no_mixed_refs', 'ref')",1.0,4.0,1016,8,4,10,0,1,1,1,1,1
True,3,70,"('no_8x8dct', 'ref')",1.0,8.0,1643,4,8,40,1,1,0,0,0,0
True,3,70,"('ref',)",8.0,,1799,4,8,160,0,1,1,1,1,1
True,3,75,"('no_8x8dct', 'ref')",1.0,4.0,339,2,4,10,1,1,0,1,1,1
True,3,75,"('threads',)",1.0,,381,1,2,10,0,1,1,0,0,1
True,3,75,"('no_mixed_refs', 'ref')",1.0,4.0,547,4,4,10,0,0,0,0,0,1
True,3,75,"('no_fast_pskip', 'ref')",1.0,2.0,607,2,2,0,1,1,0,1,1,1
True,3,75,"('ref',)",2.0,,1706,8,2,10,0,0,0,1,1,1
True,3,80,"('no_mixed_refs', 'threads')",0.0,1.0,184,1,8,160,1,1,0,0,0,0
True,3,80,"('no_fast_pskip', 'ref')",0.0,16.0,185,1,16,0,0,1,1,1,0,0
True,3,80,"('no_mixed_refs', 'ref')",0.0,2.0,276,4,2,160,0,1,0,0,1,0
True,3,80,"('ref',)",8.0,,563,2,8,0,0,1,0,0,1,0
True,3,80,"('threads',)",1.0,,866,1,8,160,0,0,0,0,1,0
True,3,85,"('no_fast_pskip', 'ref')",0.0,16.0,118,4,16,0,0,1,1,0,0,1
True,3,85,"('no_fast_pskip', 'ref')",0.0,16.0,509,2,16,160,1,1,0,1,0,0
True,3,85,"('no_8x8dct', 'ref')",1.0,4.0,734,2,4,10,1,1,1,1,1,0
True,3,85,"('threads',)",8.0,,1404,8,16,160,1,1,1,1,1,1
True,3,85,"('ref',)",1.0,,1454,2,1,160,1,1,0,0,1,0
True,3,90,"('ref',)",1.0,,521,4,1,40,1,1,1,0,0,1
True,3,90,"('threads',)",1.0,,862,1,1,10,1,0,0,1,0,0
True,3,90,"('no_mbtree', 'ref')",0.0,2.0,1281,8,2,160,0,0,1,0,0,1
True,3,90,"('no_fast_pskip', 'ref')",0.0,4.0,1641,8,4,10,0,1,1,0,0,0
True,3,90,"('no_8x8dct', 'ref')",0.0,1.0,1975,2,1,40,0,1,1,1,1,0
True,3,95,"('ref',)",16.0,,166,2,16,10,0,0,1,1,1,1
True,3,95,"('threads',)",1.0,,177,1,2,10,0,0,0,1,1,0
True,3,95,"('ref',)",4.0,,258,4,4,0,1,1,1,1,1,1
True,3,95,"('no_8x8dct', 'ref')",0.0,2.0,400,8,2,0,0,1,0,1,1,1
True,3,95,"('no_8x8dct', 'ref')",1.0,1.0,1577,4,1,10,1,1,0,0,1,0
True,3,100,"('no_8x8dct', 'ref')",0.0,16.0,114,8,16,0,0,0,1,1,1,1
True,3,100,"('no_8x8dct', 'ref')",0.0,1.0,415,8,1,10,0,0,0,0,1,0
True,3,100,"('no_8x8dct', 'ref')",1.0,2.0,1748,8,2,160,1,1,0,0,0,1
True,3,100,"('no_8x8dct', 'ref')",1.0,16.0,1877,4,16,160,1,0,1,1,1,0
True,3,100,"('no_8x8dct', 'ref')",1.0,2.0,1936,4,2,0,1,0,0,0,0,1
True,4,10,,,,175,1,2,160,1,0,0,0,1,0
True,4,10,,,,361,4,4,160,0,0,0,0,1,0
True,4,10,,,,394,2,8,10,1,0,1,1,1,0
True,4,10,,,,440,8,1,0,0,0,1,0,0,1
True,4,10,,,,457,1,8,0,1,1,0,1,1,1
True,4,10,,,,710,8,16,40,0,1,1,1,1,0
True,4,10,,,,819,4,16,10,1,0,0,1,1,0
True,4,10,,,,1147,4,2,10,0,0,0,0,0,0
True,4,10,,,,1624,1,4,40,0,1,0,1,0,1
True,4,10,,,,1922,8,1,160,0,1,0,1,0,0
True,4,15,"('no_mbtree', 'ref')",1.0,4.0,57,1,4,10,1,1,0,1,0,0
True,4,15,"('no_cabac', 'ref')",1.0,16.0,185,1,16,0,0,1,1,1,0,0
True,4,15,"('no_8x8dct', 'ref')",1.0,16.0,363,4,16,0,1,1,0,1,0,1
True,4,15,"('no_fast_pskip', 'ref')",1.0,4.0,1159,2,4,10,0,0,0,0,1,1
True,4,15,"('ref', 'threads')",16.0,8.0,1404,8,16,160,1,1,1,1,1,1
True,4,20,"('no_mbtree', 'ref')",1.0,1.0,686,4,1,40,1,0,0,1,0,0
True,4,20,"('no_deblock', 'ref')",1.0,8.0,1032,2,8,10,1,1,1,0,1,0
True,4,20,"('ref',)",1.0,,1273,8,1,0,0,0,1,1,1,0
True,4,20,"('no_cabac', 'ref')",1.0,8.0,1327,1,8,40,1,1,0,1,0,0
True,4,20,"('no_mixed_refs', 'ref')",1.0,8.0,1640,2,8,0,1,1,0,0,1,1
True,4,25,"('no_8x8dct', 'ref')",1.0,4.0,176,8,4,40,1,0,0,0,1,1
True,4,25,"('no_cabac', 'ref')",1.0,1.0,1062,8,1,160,1,1,0,1,1,0
True,4,25,"('no_deblock', 'ref')",1.0,8.0,1312,1,8,40,1,1,1,1,0,0
True,4,25,"('ref',)",2.0,,1346,1,2,10,0,0,1,1,0,0
True,4,25,"('no_fast_pskip', 'ref')",1.0,2.0,1753,2,2,160,1,1,0,1,1,1
True,4,30,"('ref',)",2.0,,954,8,2,0,1,0,1,0,1,1
True,4,30,"('no_cabac', 'ref')",1.0,2.0,1146,8,2,40,1,1,0,1,0,0
True,4,30,"('no_deblock', 'ref')",1.0,2.0,1214,8,2,160,0,0,1,1,1,0
True,4,30,"('no_mbtree', 'ref')",0.0,1.0,1594,4,1,10,1,0,1,0,0,1
True,4,30,"('no_fast_pskip', 'ref')",1.0,2.0,1777,4,2,160,0,0,1,0,1,0
True,4,35,"('no_fast_pskip', 'ref')",1.0,1.0,539,8,1,0,0,1,0,1,1,0
True,4,35,"('no_cabac', 'ref')",0.0,16.0,568,1,16,0,0,0,0,1,0,0
True,4,35,"('no_deblock', 'ref')",0.0,16.0,962,8,16,0,0,0,0,1,0,0
True,4,35,"('no_mbtree', 'ref')",1.0,4.0,1010,8,4,40,0,1,1,1,0,1
True,4,35,"('ref',)",16.0,,1631,4,16,10,0,0,1,1,0,1
True,4,40,"('no_cabac', 'ref')",0.0,8.0,426,2,8,10,0,0,0,0,1,0
True,4,40,"('no_8x8dct', 'ref')",1.0,4.0,430,1,4,0,1,0,1,0,1,0
True,4,40,"('no_mixed_refs', 'ref')",1.0,8.0,826,4,8,40,0,0,0,1,0,1
True,4,40,"('ref',)",8.0,,1076,8,8,40,1,1,1,1,0,1
True,4,40,"('no_mbtree', 'ref')",0.0,8.0,1672,2,8,40,1,1,1,0,0,0
True,4,45,"('no_mixed_refs', 'ref')",1.0,2.0,150,8,2,160,1,0,0,0,0,1
True,4,45,"('no_mbtree', 'ref')",0.0,1.0,345,8,1,40,0,0,1,0,1,0
True,4,45,"('ref',)",1.0,,736,4,1,10,1,0,1,0,1,0
True,4,45,"('no_8x8dct', 'ref')",0.0,8.0,1526,1,8,40,0,0,1,0,1,1
True,4,45,"('no_cabac', 'ref')",1.0,2.0,1998,1,2,40,1,1,1,1,0,1
True,4,50,"('ref',)",4.0,,245,2,4,10,1,0,1,0,0,1
True,4,50,"('threads',)",2.0,,416,2,1,0,1,1,0,1,1,1
True,4,50,"('no_mixed_refs', 'ref')",1.0,1.0,1105,1,1,10,1,0,0,1,0,1
True,4,50,"('no_mbtree', 'ref')",1.0,4.0,1194,1,4,160,0,0,0,1,1,1
True,4,50,"('no_mixed_refs', 'ref')",1.0,1.0,1747,1,1,10,1,0,0,1,1,1
True,4,55,"('threads',)",2.0,,462,2,16,10,0,0,1,0,1,1
True,4,55,"('no_mixed_refs', 'ref')",1.0,16.0,713,1,16,0,0,0,1,1,1,1
True,4,55,"('no_mbtree', 'ref')",1.0,4.0,716,2,4,40,1,1,1,1,1,1
True,4,55,"('no_8x8dct', 'ref')",1.0,16.0,1155,1,16,10,1,0,1,1,0,1
True,4,55,"('ref',)",16.0,,1420,8,16,0,0,1,0,0,0,1
True,4,60,"('ref',)",4.0,,200,1,4,10,0,1,1,0,1,1
True,4,60,"('threads',)",4.0,,505,4,1,0,0,1,0,0,1,0
True,4,60,"('no_8x8dct', 'ref')",0.0,8.0,1364,1,8,10,0,1,0,0,1,0
True,4,60,"('no_mbtree', 'ref')",0.0,16.0,1493,1,16,160,0,0,0,0,0,0
True,4,60,"('no_8x8dct', 'ref')",0.0,8.0,1906,8,8,40,0,0,0,1,0,1
True,4,65,"('no_cabac', 'ref')",1.0,2.0,257,1,2,0,1,1,0,1,0,1
True,4,65,"('threads',)",2.0,,718,2,16,40,1,0,1,0,1,1
True,4,65,"('ref',)",2.0,,1223,8,2,40,0,0,0,0,0,0
True,4,65,"('no_8x8dct', 'ref')",1.0,16.0,1355,8,16,10,1,1,0,1,1,1
True,4,65,"('no_mbtree', 'ref')",0.0,16.0,1542,2,16,0,1,1,0,0,1,1
True,4,70,"('threads',)",4.0,,189,4,16,160,0,1,0,1,1,0
True,4,70,"('threads',)",4.0,,1403,4,8,10,1,1,1,0,0,0
True,4,70,"('threads',)",4.0,,1548,4,16,160,0,0,0,1,0,1
True,4,70,"('threads',)",4.0,,1644,4,1,160,1,0,0,1,1,0
True,4,70,"('threads',)",4.0,,1682,4,8,0,1,1,0,0,0,0
True,4,75,"('threads',)",2.0,,96,2,16,40,0,1,1,1,1,1
True,4,75,"('threads',)",2.0,,152,2,16,160,1,1,1,0,0,1
True,4,75,"('threads',)",2.0,,959,2,2,40,0,0,1,1,0,1
True,4,75,"('threads',)",2.0,,1597,2,2,10,1,0,1,1,1,0
True,4,75,"('threads',)",2.0,,1710,2,2,40,1,0,1,0,1,0
True,4,80,"('threads',)",4.0,,444,4,2,40,0,0,1,1,0,0
True,4,80,"('threads',)",4.0,,472,4,8,10,1,0,1,1,0,0
True,4,80,"('threads',)",1.0,,1406,1,16,160,0,0,0,1,1,1
True,4,80,"('threads',)",4.0,,1519,4,16,0,0,1,0,1,0,0
True,4,80,"('threads',)",4.0,,1905,4,16,10,1,0,1,0,1,1
True,4,85,"('threads',)",2.0,,242,2,1,10,1,0,0,1,1,0
True,4,85,"('threads',)",2.0,,756,2,8,40,1,0,1,1,0,0
True,4,85,"('threads',)",1.0,,977,1,8,0,1,1,1,0,0,0
True,4,85,"('threads',)",8.0,,1449,8,16,10,0,0,0,1,1,0
True,4,85,"('threads',)",2.0,,1999,2,8,160,1,1,0,1,0,0
True,4,90,,,,110,8,16,40,1,0,0,1,1,0
True,4,90,,,,397,1,16,40,0,1,1,0,1,0
True,4,90,,,,831,8,1,40,0,1,0,1,0,0
True,4,90,,,,1090,8,1,10,0,0,0,0,0,0
True,4,90,,,,1834,8,1,40,1,0,1,1,0,0
True,4,95,,,,1088,8,2,10,0,0,0,1,0,0
True,4,95,,,,1255,8,2,10,1,0,0,1,0,1
True,4,95,,,,1567,8,8,0,1,1,0,1,1,1
True,4,95,,,,1916,8,8,160,1,1,0,0,1,0
True,4,95,,,,1932,1,2,160,0,0,1,0,0,1
True,4,100,,,,146,1,16,10,0,1,1,0,1,0
True,4,100,,,,192,8,16,10,1,0,1,1,1,1
True,4,100,,,,1633,1,1,160,0,1,0,0,0,0
True,4,100,,,,1722,8,1,40,0,0,0,1,0,0
True,4,100,,,,1798,8,2,10,0,0,1,1,1,0
True,5,10,,,,74,2,4,0,0,1,1,0,0,1
True,5,10,,,,207,8,16,160,0,1,1,0,0,1
True,5,10,,,,741,8,8,0,1,0,0,0,0,1
True,5,10,,,,868,2,8,160,0,0,1,0,1,0
True,5,10,,,,999,8,1,10,0,0,1,1,0,0
True,5,10,,,,1033,1,16,0,0,0,1,0,1,1
True,5,10,,,,1143,8,16,160,1,0,1,1,0,1
True,5,10,,,,1425,8,8,10,0,1,1,0,0,1
True,5,10,,,,1726,4,16,10,0,1,0,1,1,0
True,5,10,,,,1768,8,8,0,1,1,0,0,0,0
True,5,15,"('ref', 'threads')",16.0,4.0,148,4,16,10,1,1,0,1,0,1
True,5,15,"('rc_lookahead', 'threads')",160.0,2.0,627,2,1,160,1,0,1,0,1,0
True,5,15,"('rc_lookahead', 'ref')",160.0,8.0,774,8,8,160,0,0,1,0,0,0
True,5,15,"('rc_lookahead', 'threads')",160.0,2.0,1039,2,1,160,1,1,0,1,1,0
True,5,15,"('rc_lookahead', 'ref')",160.0,8.0,1167,4,8,160,1,0,1,0,1,1
True,5,20,"('no_deblock', 'ref')",1.0,4.0,28,8,4,160,1,0,1,0,0,0
True,5,20,"('no_fast_pskip', 'rc_lookahead')",1.0,10.0,277,4,8,10,1,1,1,0,1,0
True,5,20,"('rc_lookahead', 'threads')",160.0,4.0,380,4,1,160,0,0,1,0,1,1
True,5,20,"('ref', 'threads')",16.0,1.0,542,1,16,40,1,1,1,1,1,1
True,5,20,"('no_mixed_refs', 'rc_lookahead')",0.0,0.0,857,8,2,0,1,0,0,0,1,0
True,5,25,"('no_mixed_refs', 'ref')",1.0,4.0,1552,8,4,40,1,1,1,1,1,1
True,5,25,"('no_fast_pskip', 'rc_lookahead')",1.0,40.0,1703,1,2,40,1,0,0,1,1,0
True,5,25,"('no_fast_pskip', 'ref')",1.0,2.0,1724,8,2,0,0,1,0,0,1,0
True,5,25,"('ref', 'threads')",8.0,2.0,1754,2,8,40,0,1,0,1,0,0
True,5,25,"('rc_lookahead', 'threads')",40.0,1.0,1814,1,16,40,1,1,1,1,0,1
True,5,30,"('no_fast_pskip', 'ref')",1.0,4.0,105,8,4,160,0,0,0,0,1,0
True,5,30,"('ref',)",2.0,,367,4,2,0,1,0,1,1,0,1
True,5,30,"('no_deblock', 'threads')",0.0,1.0,1117,1,4,40,0,0,0,0,1,0
True,5,30,"('no_deblock', 'ref')",0.0,1.0,1479,2,1,10,1,0,0,1,1,1
True,5,30,"('no_mixed_refs', 'ref')",1.0,1.0,1670,8,1,40,0,0,0,1,1,1
True,5,35,"('no_mixed_refs', 'ref')",1.0,2.0,80,4,2,10,1,1,1,0,1,1
True,5,35,"('no_deblock', 'ref')",1.0,2.0,213,4,2,40,1,1,1,0,1,0
True,5,35,"('ref', 'threads')",4.0,2.0,991,2,4,10,0,1,1,1,0,1
True,5,35,"('ref',)",2.0,,1908,4,2,40,1,1,0,0,0,0
True,5,35,"('no_fast_pskip', 'ref')",0.0,2.0,1932,1,2,160,0,0,1,0,0,1
True,5,40,"('no_deblock', 'ref')",0.0,16.0,606,1,16,10,1,0,0,0,1,1
True,5,40,"('no_mbtree', 'ref')",1.0,8.0,839,1,8,0,1,0,1,1,1,1
True,5,40,"('no_mixed_refs', 'ref')",0.0,16.0,1136,1,16,40,1,0,0,0,1,0
True,5,40,"('ref',)",1.0,,1433,2,1,160,1,0,0,0,0,0
True,5,40,"('no_fast_pskip', 'ref')",0.0,1.0,1834,8,1,40,1,0,1,1,0,0
True,5,45,"('no_fast_pskip', 'ref')",1.0,4.0,206,8,4,0,1,1,0,0,1,0
True,5,45,"('no_8x8dct', 'ref')",1.0,4.0,679,1,4,0,1,0,0,0,1,1
True,5,45,"('no_mixed_refs', 'ref')",0.0,16.0,688,1,16,10,1,1,1,0,1,0
True,5,45,"('no_deblock', 'ref')",0.0,4.0,805,1,4,10,0,1,0,1,0,1
True,5,45,"('ref',)",4.0,,979,1,4,40,0,1,0,0,0,1
True,5,50,"('no_mixed_refs', 'ref')",0.0,8.0,394,2,8,10,1,0,1,1,1,0
True,5,50,"('no_8x8dct', 'ref')",0.0,2.0,673,8,2,160,0,0,0,1,0,1
True,5,50,"('ref',)",2.0,,732,8,2,160,1,0,1,0,1,0
True,5,50,"('no_fast_pskip', 'ref')",0.0,2.0,886,1,2,160,1,0,0,0,0,0
True,5,50,"('no_mbtree', 'ref')",1.0,8.0,1470,8,8,10,0,0,0,1,0,0
True,5,55,"('no_fast_pskip', 'ref')",0.0,1.0,297,1,1,0,0,1,1,1,0,1
True,5,55,"('no_mixed_refs', 'ref')",1.0,1.0,327,1,1,10,0,1,1,0,1,1
True,5,55,"('threads',)",4.0,,803,4,8,40,1,1,0,0,0,1
True,5,55,"('ref',)",1.0,,1145,8,1,10,1,0,0,0,1,1
True,5,55,"('no_mbtree', 'ref')",1.0,4.0,1412,2,4,10,0,1,1,1,0,1
True,5,60,"('no_mixed_refs', 'ref')",0.0,16.0,185,1,16,0,0,1,1,1,0,0
True,5,60,"('ref',)",16.0,,268,2,16,0,0,0,0,0,0,0
True,5,60,"('no_8x8dct', 'ref')",0.0,16.0,872,1,16,160,0,1,0,1,1,1
True,5,60,"('threads',)",4.0,,1850,4,16,40,1,0,0,0,0,0
True,5,60,"('no_fast_pskip', 'ref')",0.0,16.0,1861,2,16,0,0,0,0,0,0,1
True,5,65,"('no_fast_pskip', 'ref')",0.0,1.0,873,8,1,40,0,0,0,1,0,0
True,5,65,"('ref', 'threads')",8.0,8.0,1111,8,8,0,0,0,0,1,1,0
True,5,65,"('ref', 'threads')",1.0,4.0,1125,4,1,0,1,1,1,0,0,1
True,5,65,"('no_fast_pskip', 'ref')",0.0,1.0,1141,2,1,40,0,0,0,1,0,0
True,5,65,"('ref',)",2.0,,1482,2,2,40,1,1,1,0,0,0
True,5,70,"('ref',)",8.0,,15,2,8,10,0,0,1,1,1,1
True,5,70,"('ref',)",8.0,,1394,4,8,160,1,1,1,1,1,1
True,5,70,"('ref',)",16.0,,1654,1,16,160,0,0,0,1,1,1
True,5,70,"('ref',)",4.0,,1749,4,4,0,1,1,0,1,0,0
True,5,70,"('ref',)",4.0,,1778,2,4,0,1,0,0,0,0,0
True,5,75,"('threads',)",4.0,,390,4,16,10,0,1,1,1,0,1
True,5,75,"('threads',)",4.0,,772,4,8,10,0,0,0,1,1,1
True,5,75,"('threads',)",2.0,,1075,2,8,40,0,1,0,0,0,0
True,5,75,"('threads',)",4.0,,1524,4,8,160,0,0,1,1,0,1
True,5,75,"('threads',)",4.0,,1682,4,8,0,1,1,0,0,0,0
True,5,80,"('threads',)",2.0,,75,2,8,0,0,1,0,1,0,1
True,5,80,"('threads',)",2.0,,209,2,1,10,1,1,0,0,1,0
True,5,80,"('threads',)",2.0,,248,2,8,40,1,1,1,0,0,0
True,5,80,"('threads',)",2.0,,1176,2,16,160,0,0,1,1,0,1
True,5,80,"('threads',)",2.0,,1464,2,16,10,1,1,1,1,1,1
True,5,85,,,,146,1,16,10,0,1,1,0,1,0
True,5,85,,,,208,1,16,40,1,0,1,0,1,0
True,5,85,,,,1096,8,1,10,1,1,1,0,1,1
True,5,85,,,,1583,1,8,10,1,1,0,1,1,1
True,5,85,,,,1946,8,8,0,1,1,0,1,1,0
True,5,90,,,,42,1,16,40,1,0,0,1,0,1
True,5,90,,,,149,1,16,0,0,0,1,0,1,0
True,5,90,,,,421,8,8,0,0,1,1,1,0,1
True,5,90,,,,744,1,16,0,1,0,1,0,1,0
True,5,90,,,,1150,8,16,160,0,0,1,0,1,1
True,5,95,,,,414,8,16,10,0,0,1,0,0,1
True,5,95,,,,905,1,1,40,0,1,1,0,1,0
True,5,95,,,,1004,8,8,0,1,0,0,1,1,0
True,5,95,,,,1421,1,16,0,0,0,0,1,1,0
True,5,95,,,,1735,1,16,0,0,0,1,1,0,0
True,5,100,,,,6,1,8,0,0,1,1,0,0,1
True,5,100,,,,192,8,16,10,1,0,1,1,1,1
True,5,100,,,,531,2,8,10,1,1,0,0,0,0
True,5,100,,,,1286,8,16,40,1,1,1,1,1,0
True,5,100,,,,1575,1,8,40,1,0,1,1,0,1
True,6,10,,,,228,4,2,40,1,1,1,1,0,0
True,6,10,,,,319,8,4,40,0,1,0,1,0,1
True,6,10,,,,336,4,2,40,0,0,0,0,1,0
True,6,10,,,,619,4,2,0,0,0,1,1,1,0
True,6,10,,,,714,2,16,40,1,0,0,1,1,0
True,6,10,,,,849,4,1,0,0,1,1,1,1,1
True,6,10,,,,907,1,4,160,1,1,1,0,1,0
True,6,10,,,,1306,8,16,0,1,0,1,0,1,0
True,6,10,,,,1387,4,8,40,1,0,0,0,0,1
True,6,10,,,,1390,4,1,40,1,1,0,0,1,0
True,6,15,"('no_mbtree', 'rc_lookahead')",0.0,160.0,1339,4,2,160,0,0,1,0,0,0
True,6,15,"('no_cabac', 'threads')",1.0,8.0,1355,8,16,10,1,1,0,1,1,1
True,6,15,"('no_fast_pskip', 'rc_lookahead')",1.0,160.0,1661,1,2,160,1,0,0,1,1,0
True,6,15,"('no_mixed_refs', 'rc_lookahead')",1.0,0.0,1818,1,1,0,1,1,0,0,1,1
True,6,15,"('no_mixed_refs', 'threads')",1.0,8.0,1980,8,8,10,0,1,0,1,1,1
True,6,20,"('ref', 'threads')",16.0,2.0,69,2,16,160,1,0,1,0,1,1
True,6,20,"('rc_lookahead',)",10.0,,329,2,2,10,0,1,1,0,0,1
True,6,20,"('rc_lookahead', 'threads')",160.0,4.0,973,4,2,160,1,0,0,1,1,1
True,6,20,"('no_fast_pskip', 'rc_lookahead')",0.0,160.0,1107,8,16,160,1,1,1,0,0,1
True,6,20,"('no_mbtree', 'rc_lookahead')",1.0,160.0,1843,1,2,160,1,1,1,1,1,1
True,6,25,"('ref', 'threads')",8.0,8.0,911,8,8,40,0,0,1,0,1,1
True,6,25,"('no_cabac', 'rc_lookahead')",1.0,0.0,1445,2,2,0,1,1,1,1,1,1
True,6,25,"('rc_lookahead',)",10.0,,1632,4,8,10,0,1,0,0,0,0
True,6,25,"('no_mbtree', 'rc_lookahead')",0.0,10.0,1765,2,8,10,1,1,1,0,1,1
True,6,25,"('no_8x8dct', 'rc_lookahead')",1.0,10.0,1964,2,2,10,1,0,0,0,1,1
True,6,30,"('rc_lookahead', 'threads')",160.0,8.0,205,8,2,160,1,1,1,0,1,1
True,6,30,"('no_fast_pskip', 'rc_lookahead')",0.0,160.0,1296,4,1,160,1,1,1,0,0,0
True,6,30,"('no_8x8dct', 'rc_lookahead')",0.0,160.0,1468,2,2,160,0,1,0,1,1,0
True,6,30,"('rc_lookahead',)",0.0,,1520,8,2,0,1,1,0,1,0,0
True,6,30,"('ref', 'threads')",8.0,2.0,1672,2,8,40,1,1,1,0,0,0
True,6,35,"('no_8x8dct', 'ref')",1.0,4.0,126,8,4,10,1,1,1,1,0,0
True,6,35,"('ref',)",4.0,,130,1,4,160,1,0,1,0,0,0
True,6,35,"('no_fast_pskip', 'ref')",1.0,4.0,339,2,4,10,1,1,0,1,1,1
True,6,35,"('no_deblock', 'threads')",1.0,1.0,1155,1,16,10,1,0,1,1,0,1
