is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
False,1,50,,,,145,2,4,0,1,1,0,1,1,1
False,1,50,,,,910,4,8,40,0,1,0,1,0,0
False,1,50,,,,1037,4,1,160,0,1,0,1,1,0
False,1,50,,,,1104,1,8,0,0,0,0,0,1,1
False,1,50,,,,1956,4,2,160,1,0,1,1,1,1
False,1,55,,,,197,2,1,10,1,1,1,1,0,1
False,1,55,,,,1007,8,16,160,0,1,1,1,0,1
False,1,55,,,,1313,4,8,10,1,0,1,1,0,0
False,1,55,,,,1419,4,2,10,0,1,1,1,1,0
False,1,55,,,,1498,2,1,10,0,1,0,0,1,0
False,1,60,,,,210,4,8,0,1,0,0,1,0,1
False,1,60,,,,237,4,4,160,0,1,1,0,0,0
False,1,60,,,,752,2,4,160,0,1,0,1,1,1
False,1,60,,,,851,2,16,10,0,0,0,1,0,1
False,1,60,,,,1118,2,2,0,0,1,0,0,0,0
False,1,65,,,,254,4,16,0,1,1,1,1,0,0
False,1,65,,,,318,4,1,160,1,0,0,1,1,0
False,1,65,,,,970,4,4,10,0,0,1,0,0,0
False,1,65,,,,1286,8,16,40,1,1,1,1,1,0
False,1,65,,,,1566,1,16,160,0,0,0,1,0,0
False,1,70,,,,400,8,2,0,0,1,0,1,1,1
False,1,70,,,,629,2,8,10,1,1,1,1,1,0
False,1,70,,,,1056,1,1,160,1,0,0,0,0,0
False,1,70,,,,1698,8,8,0,1,1,1,1,1,0
False,1,70,,,,1930,8,8,0,0,0,0,1,0,0
False,1,75,,,,564,2,16,160,0,1,1,0,0,0
False,1,75,,,,670,2,4,40,0,1,1,0,0,1
False,1,75,,,,1074,2,1,40,0,0,0,0,1,1
False,1,75,,,,1103,4,8,160,1,0,1,0,0,1
False,1,75,,,,1329,1,2,0,1,0,0,1,0,1
False,1,80,,,,433,8,16,10,1,1,0,0,1,0
False,1,80,,,,887,2,8,40,0,0,0,1,0,0
False,1,80,,,,919,8,16,10,1,1,1,0,1,0
False,1,80,,,,1345,8,8,10,1,0,1,0,0,0
False,1,80,,,,1740,2,8,160,1,0,1,1,0,0
False,1,85,,,,359,8,4,160,0,0,1,0,1,0
False,1,85,,,,458,1,2,40,1,1,0,1,0,0
False,1,85,,,,510,4,4,40,1,0,0,0,0,1
False,1,85,,,,623,1,2,40,1,0,1,1,0,0
