is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,window,compression
True,2,30,"('compression',)",5.0,,174,24,5
True,2,30,"('compression',)",11.0,,180,24,11
True,2,35,"('compression',)",11.0,,12,10,11
True,2,35,"('compression',)",6.0,,91,17,6
True,2,35,"('compression',)",6.0,,139,21,6
True,2,35,"('compression',)",10.0,,155,22,10
True,2,35,"('compression',)",6.0,,175,24,6
True,2,40,"('window',)",11.0,,23,11,10
True,2,40,"('window',)",23.0,,164,23,7
True,2,40,"('window',)",23.0,,165,23,8
True,2,40,"('window',)",23.0,,166,23,9
True,2,40,"('window',)",23.0,,167,23,10
True,2,45,"('window',)",15.0,,72,15,11
True,2,45,"('window',)",16.0,,84,16,11
True,2,45,"('window',)",21.0,,144,21,11
True,2,45,"('window',)",22.0,,152,22,7
True,2,45,"('compression',)",9.0,,154,22,9
True,2,50,"('window',)",10.0,,11,10,10
True,2,50,"('window',)",14.0,,59,14,10
True,2,50,"('compression',)",9.0,,142,21,9
True,2,50,"('window',)",21.0,,143,21,10
True,2,50,"('window',)",24.0,,179,24,10
True,2,55,"('compression',)",7.0,,44,13,7
True,2,55,"('compression',)",8.0,,45,13,8
True,2,55,"('compression',)",7.0,,56,14,7
True,2,55,"('compression',)",11.0,,108,18,11
True,2,55,"('compression',)",9.0,,118,19,9
True,2,60,,,,20,11,7
True,2,60,,,,21,11,8
True,2,60,,,,32,12,7
True,2,60,,,,33,12,8
True,2,60,,,,57,14,8
True,3,10,,,,8,10,7
True,3,10,,,,12,10,11
True,3,10,,,,35,12,10
True,3,10,,,,60,14,11
True,3,10,,,,69,15,8
True,3,10,,,,80,16,7
True,3,10,,,,108,18,11
True,3,10,,,,150,22,5
True,3,10,,,,175,24,6
True,3,10,,,,176,24,7
True,3,15,,,,57,14,8
True,3,15,,,,71,15,10
True,3,15,,,,120,19,11
True,3,15,,,,152,22,7
True,3,15,,,,168,23,11
True,3,20,"('window',)",16.0,,81,16,8
True,3,20,"('window',)",16.0,,83,16,10
True,3,20,"('window',)",16.0,,84,16,11
True,3,20,"('compression',)",6.0,,139,21,6
True,3,20,"('compression',)",6.0,,151,22,6
True,3,25,"('compression',)",5.0,,138,21,5
True,3,25,"('window',)",21.0,,141,21,8
True,3,25,"('window',)",21.0,,142,21,9
True,3,25,"('window',)",21.0,,143,21,10
True,3,25,"('compression',)",5.0,,174,24,5
True,3,30,"('window',)",10.0,,11,10,10
True,3,30,"('window',)",11.0,,24,11,11
True,3,30,"('window',)",22.0,,156,22,11
True,3,30,"('window',)",23.0,,163,23,6
True,3,30,"('window',)",24.0,,180,24,11
True,3,35,"('window',)",11.0,,20,11,7
True,3,35,"('window',)",11.0,,21,11,8
True,3,35,"('compression',)",9.0,,106,18,9
True,3,35,"('window',)",19.0,,117,19,8
True,3,35,"('compression',)",9.0,,166,23,9
True,3,40,"('window',)",12.0,,33,12,8
True,3,40,"('window',)",12.0,,36,12,11
True,3,40,"('window',)",15.0,,72,15,11
True,3,40,"('compression',)",9.0,,94,17,9
True,3,40,"('compression',)",9.0,,118,19,9
True,3,45,"('compression',)",5.0,,90,17,5
True,3,45,"('window',)",17.0,,91,17,6
True,3,45,"('window',)",17.0,,92,17,7
True,3,45,"('compression',)",5.0,,102,18,5
True,3,45,"('compression',)",5.0,,114,19,5
True,3,50,,,,44,13,7
True,3,50,,,,45,13,8
True,3,50,,,,68,15,7
True,3,50,,,,105,18,8
True,3,50,,,,155,22,10
True,3,55,,,,59,14,10
True,3,55,,,,103,18,6
True,3,55,,,,115,19,6
True,3,55,,,,116,19,7
True,3,55,,,,165,23,8
True,3,60,,,,9,10,8
True,3,60,,,,107,18,10
True,3,60,,,,140,21,7
True,3,60,,,,153,22,8
True,3,60,,,,164,23,7
True,4,10,,,,9,10,8
True,4,10,,,,33,12,8
True,4,10,,,,118,19,9
True,4,10,,,,139,21,6
True,4,10,,,,144,21,11
True,4,10,,,,152,22,7
True,4,10,,,,167,23,10
True,4,10,,,,168,23,11
True,4,10,,,,176,24,7
True,4,10,,,,179,24,10
True,4,15,"('window',)",17.0,,95,17,10
True,4,15,"('window',)",22.0,,150,22,5
True,4,15,"('window',)",22.0,,151,22,6
True,4,15,"('window',)",22.0,,153,22,8
True,4,15,"('window',)",22.0,,155,22,10
True,4,20,"('compression',)",5.0,,90,17,5
True,4,20,"('compression',)",5.0,,102,18,5
True,4,20,"('window',)",19.0,,114,19,5
True,4,20,"('window',)",19.0,,119,19,10
True,4,20,"('compression',)",5.0,,174,24,5
True,4,25,"('window',)",10.0,,11,10,10
True,4,25,"('window',)",18.0,,103,18,6
True,4,25,"('window',)",18.0,,105,18,8
True,4,25,"('window',)",18.0,,107,18,10
True,4,25,"('window',)",18.0,,108,18,11
True,4,30,,,,84,16,11
True,4,30,,,,92,17,7
True,4,30,,,,115,19,6
True,4,30,,,,117,19,8
True,4,30,,,,178,24,9
True,4,35,"('window',)",12.0,,35,12,10
True,4,35,"('window',)",12.0,,36,12,11
True,4,35,"('compression',)",9.0,,142,21,9
True,4,35,"('window',)",21.0,,143,21,10
True,4,35,"('compression',)",9.0,,166,23,9
True,4,40,"('compression',)",7.0,,8,10,7
True,4,40,"('compression',)",7.0,,20,11,7
True,4,40,"('window',)",16.0,,81,16,8
True,4,40,"('window',)",16.0,,83,16,10
True,4,40,"('window',)",17.0,,96,17,11
True,4,45,"('compression',)",11.0,,12,10,11
True,4,45,"('compression',)",10.0,,47,13,10
True,4,45,"('compression',)",6.0,,91,17,6
True,4,45,"('compression',)",6.0,,163,23,6
True,4,45,"('compression',)",6.0,,175,24,6
True,4,50,"('compression',)",10.0,,59,14,10
True,4,50,"('compression',)",11.0,,72,15,11
True,4,50,"('compression',)",9.0,,94,17,9
True,4,50,"('compression',)",8.0,,141,21,8
True,4,50,"('compression',)",11.0,,180,24,11
True,4,55,"('compression',)",11.0,,60,14,11
True,4,55,"('compression',)",7.0,,116,19,7
True,4,55,"('compression',)",11.0,,120,19,11
True,4,55,"('compression',)",5.0,,138,21,5
True,4,55,"('compression',)",7.0,,164,23,7
True,4,60,,,,45,13,8
True,4,60,,,,57,14,8
True,4,60,,,,68,15,7
True,4,60,,,,69,15,8
True,4,60,,,,165,23,8
True,5,10,,,,24,11,11
True,5,10,,,,32,12,7
True,5,10,,,,48,13,11
True,5,10,,,,56,14,7
True,5,10,,,,84,16,11
True,5,10,,,,92,17,7
True,5,10,,,,142,21,9
True,5,10,,,,155,22,10
True,5,10,,,,156,22,11
True,5,10,,,,177,24,8
True,5,15,,,,33,12,8
True,5,15,,,,81,16,8
True,5,15,,,,116,19,7
True,5,15,,,,117,19,8
True,5,15,,,,165,23,8
True,5,20,"('window',)",12.0,,35,12,10
True,5,20,"('window',)",23.0,,164,23,7
True,5,20,"('window',)",23.0,,166,23,9
True,5,20,"('window',)",23.0,,167,23,10
True,5,20,"('window',)",23.0,,168,23,11
True,5,25,,,,20,11,7
True,5,25,,,,102,18,5
True,5,25,,,,104,18,7
True,5,25,,,,106,18,9
True,5,25,,,,114,19,5
True,5,30,"('compression',)",10.0,,71,15,10
True,5,30,"('compression',)",5.0,,150,22,5
True,5,30,"('window',)",24.0,,174,24,5
True,5,30,"('window',)",24.0,,175,24,6
True,5,30,"('window',)",24.0,,179,24,10
True,5,35,"('window',)",19.0,,119,19,10
True,5,35,"('window',)",21.0,,139,21,6
True,5,35,"('window',)",21.0,,141,21,8
True,5,35,"('window',)",21.0,,143,21,10
True,5,35,"('window',)",21.0,,144,21,11
True,5,40,"('window',)",14.0,,59,14,10
True,5,40,"('window',)",14.0,,60,14,11
True,5,40,"('window',)",17.0,,94,17,9
True,5,40,"('window',)",17.0,,95,17,10
True,5,40,"('window',)",19.0,,120,19,11
True,5,45,,,,11,10,10
True,5,45,,,,36,12,11
True,5,45,,,,80,16,7
True,5,45,,,,153,22,8
True,5,45,,,,180,24,11
True,5,50,,,,9,10,8
True,5,50,,,,21,11,8
True,5,50,,,,47,13,10
True,5,50,,,,68,15,7
True,5,50,,,,83,16,10
True,5,55,,,,45,13,8
True,5,55,,,,69,15,8
True,5,55,,,,72,15,11
True,5,55,,,,151,22,6
True,5,55,,,,154,22,9
True,5,60,,,,8,10,7
True,5,60,,,,23,11,10
True,5,60,,,,57,14,8
True,5,60,,,,103,18,6
True,5,60,,,,152,22,7
True,6,10,,,,9,10,8
True,6,10,,,,35,12,10
True,6,10,,,,81,16,8
True,6,10,,,,83,16,10
True,6,10,,,,95,17,10
True,6,10,,,,151,22,6
True,6,10,,,,156,22,11
True,6,10,,,,167,23,10
True,6,10,,,,168,23,11
True,6,10,,,,177,24,8
True,6,15,"('compression',)",6.0,,91,17,6
True,6,15,"('compression',)",6.0,,103,18,6
True,6,15,"('compression',)",6.0,,163,23,6
True,6,15,"('window',)",24.0,,175,24,6
True,6,15,"('window',)",24.0,,178,24,9
True,6,20,"('compression',)",9.0,,94,17,9
True,6,20,"('window',)",18.0,,105,18,8
True,6,20,"('window',)",18.0,,107,18,10
True,6,20,"('compression',)",9.0,,142,21,9
True,6,20,"('compression',)",9.0,,166,23,9
True,6,25,"('compression',)",10.0,,11,10,10
True,6,25,"('window',)",21.0,,138,21,5
True,6,25,"('window',)",21.0,,139,21,6
True,6,25,"('window',)",21.0,,141,21,8
True,6,25,"('compression',)",9.0,,154,22,9
True,6,30,"('window',)",13.0,,47,13,10
True,6,30,"('window',)",16.0,,84,16,11
True,6,30,"('window',)",21.0,,143,21,10
True,6,30,"('window',)",24.0,,179,24,10
True,6,30,"('window',)",24.0,,180,24,11
True,6,35,"('window',)",13.0,,44,13,7
True,6,35,"('window',)",13.0,,45,13,8
True,6,35,"('window',)",13.0,,48,13,11
True,6,35,"('compression',)",5.0,,114,19,5
True,6,35,"('compression',)",5.0,,150,22,5
True,6,40,"('compression',)",7.0,,20,11,7
True,6,40,"('window',)",19.0,,116,19,7
True,6,40,"('window',)",19.0,,119,19,10
True,6,40,"('compression',)",7.0,,140,21,7
True,6,40,"('compression',)",7.0,,152,22,7
True,6,45,"('window',)",10.0,,12,10,11
True,6,45,"('window',)",11.0,,21,11,8
True,6,45,"('window',)",11.0,,23,11,10
True,6,45,"('window',)",11.0,,24,11,11
True,6,45,"('window',)",23.0,,165,23,8
True,6,50,"('window',)",12.0,,33,12,8
True,6,50,"('window',)",14.0,,59,14,10
True,6,50,"('window',)",15.0,,71,15,10
True,6,50,"('window',)",22.0,,155,22,10
True,6,50,"('window',)",23.0,,164,23,7
True,6,55,,,,56,14,7
True,6,55,,,,57,14,8
True,6,55,,,,92,17,7
True,6,55,,,,93,17,8
True,6,55,,,,96,17,11
True,6,60,"('window',)",15.0,,68,15,7
True,6,60,"('window',)",15.0,,69,15,8
True,6,60,"('window',)",15.0,,72,15,11
True,6,60,"('window',)",16.0,,80,16,7
True,6,60,"('window',)",19.0,,117,19,8
True,7,10,,,,32,12,7
True,7,10,,,,47,13,10
True,7,10,,,,72,15,11
True,7,10,,,,81,16,8
True,7,10,,,,114,19,5
True,7,10,,,,119,19,10
True,7,10,,,,151,22,6
True,7,10,,,,166,23,9
True,7,10,,,,167,23,10
True,7,10,,,,176,24,7
True,7,15,"('compression',)",9.0,,94,17,9
True,7,15,"('compression',)",9.0,,142,21,9
True,7,15,"('compression',)",9.0,,154,22,9
True,7,15,"('window',)",24.0,,178,24,9
True,7,15,"('window',)",24.0,,179,24,10
True,7,20,"('window',)",21.0,,138,21,5
True,7,20,"('window',)",21.0,,139,21,6
True,7,20,"('window',)",21.0,,141,21,8
True,7,20,"('window',)",21.0,,143,21,10
True,7,20,"('window',)",21.0,,144,21,11
True,7,25,"('window',)",14.0,,59,14,10
True,7,25,"('window',)",17.0,,90,17,5
True,7,25,"('window',)",17.0,,91,17,6
True,7,25,"('window',)",17.0,,92,17,7
True,7,25,"('window',)",17.0,,96,17,11
True,7,30,"('compression',)",8.0,,33,12,8
True,7,30,"('compression',)",8.0,,45,13,8
True,7,30,"('window',)",16.0,,83,16,10
True,7,30,"('window',)",16.0,,84,16,11
True,7,30,"('compression',)",8.0,,165,23,8
True,7,35,"('compression',)",6.0,,115,19,6
True,7,35,"('window',)",22.0,,150,22,5
True,7,35,"('window',)",22.0,,152,22,7
True,7,35,"('window',)",22.0,,153,22,8
True,7,35,"('compression',)",6.0,,175,24,6
True,7,40,"('window',)",11.0,,24,11,11
True,7,40,"('window',)",12.0,,35,12,10
True,7,40,"('window',)",12.0,,36,12,11
True,7,40,"('compression',)",5.0,,102,18,5
True,7,40,"('compression',)",5.0,,162,23,5
True,7,45,"('window',)",13.0,,44,13,7
True,7,45,"('window',)",14.0,,56,14,7
True,7,45,"('window',)",18.0,,104,18,7
True,7,45,"('window',)",18.0,,105,18,8
True,7,45,"('window',)",18.0,,106,18,9
True,7,50,,,,12,10,11
True,7,50,,,,23,11,10
True,7,50,,,,117,19,8
True,7,50,,,,120,19,11
True,7,50,,,,164,23,7
True,7,55,,,,8,10,7
True,7,55,,,,9,10,8
True,7,55,,,,20,11,7
True,7,55,,,,116,19,7
True,7,55,,,,168,23,11
True,7,60,,,,21,11,8
True,7,60,,,,69,15,8
True,7,60,,,,118,19,9
True,7,60,,,,163,23,6
True,7,60,,,,177,24,8
True,8,10,,,,21,11,8
True,8,10,,,,32,12,7
True,8,10,,,,33,12,8
True,8,10,,,,45,13,8
True,8,10,,,,84,16,11
True,8,10,,,,120,19,11
True,8,10,,,,138,21,5
True,8,10,,,,154,22,9
True,8,10,,,,162,23,5
True,8,10,,,,166,23,9
True,8,15,"('window',)",22.0,,150,22,5
True,8,15,"('window',)",22.0,,152,22,7
True,8,15,"('window',)",22.0,,153,22,8
True,8,15,"('window',)",22.0,,155,22,10
True,8,15,"('window',)",22.0,,156,22,11
True,8,20,"('window',)",21.0,,139,21,6
True,8,20,"('window',)",21.0,,140,21,7
True,8,20,"('window',)",21.0,,142,21,9
True,8,20,"('window',)",21.0,,143,21,10
True,8,20,"('window',)",21.0,,144,21,11
True,8,25,"('window',)",13.0,,44,13,7
True,8,25,"('window',)",13.0,,47,13,10
True,8,25,"('compression',)",6.0,,103,18,6
True,8,25,"('compression',)",6.0,,163,23,6
True,8,25,"('compression',)",6.0,,175,24,6
True,8,30,"('compression',)",9.0,,94,17,9
True,8,30,"('compression',)",9.0,,118,19,9
True,8,30,"('window',)",24.0,,174,24,5
True,8,30,"('window',)",24.0,,177,24,8
True,8,30,"('window',)",24.0,,179,24,10
True,8,35,"('window',)",17.0,,90,17,5
True,8,35,"('window',)",17.0,,95,17,10
True,8,35,"('window',)",17.0,,96,17,11
True,8,35,"('compression',)",6.0,,115,19,6
True,8,35,"('compression',)",10.0,,119,19,10
True,8,40,"('compression',)",7.0,,8,10,7
True,8,40,"('window',)",18.0,,102,18,5
True,8,40,"('window',)",18.0,,107,18,10
True,8,40,"('compression',)",7.0,,116,19,7
True,8,40,"('compression',)",7.0,,176,24,7
True,8,45,"('window',)",10.0,,11,10,10
True,8,45,"('window',)",11.0,,23,11,10
True,8,45,"('window',)",11.0,,24,11,11
True,8,45,"('window',)",14.0,,59,14,10
True,8,45,"('window',)",15.0,,71,15,10
True,8,50,"('window',)",12.0,,35,12,10
True,8,50,"('window',)",12.0,,36,12,11
True,8,50,"('window',)",14.0,,60,14,11
True,8,50,"('window',)",18.0,,106,18,9
True,8,50,"('window',)",23.0,,167,23,10
True,8,55,"('window',)",11.0,,20,11,7
True,8,55,"('window',)",15.0,,69,15,8
True,8,55,"('window',)",16.0,,80,16,7
True,8,55,"('window',)",16.0,,83,16,10
True,8,55,"('window',)",23.0,,165,23,8
True,8,60,,,,57,14,8
True,8,60,,,,81,16,8
True,8,60,,,,93,17,8
True,8,60,,,,141,21,8
True,8,60,,,,164,23,7
True,9,10,,,,8,10,7
True,9,10,,,,71,15,10
True,9,10,,,,95,17,10
True,9,10,,,,107,18,10
True,9,10,,,,141,21,8
True,9,10,,,,143,21,10
True,9,10,,,,150,22,5
True,9,10,,,,153,22,8
True,9,10,,,,164,23,7
True,9,10,,,,178,24,9
True,9,15,"('window',)",24,,174,24,5
True,9,15,"('window',)",24,,175,24,6
True,9,15,"('window',)",24,,176,24,7
True,9,15,"('window',)",24,,177,24,8
True,9,15,"('window',)",24,,179,24,10
True,9,20,,,,44,13,7
True,9,20,,,,69,15,8
True,9,20,,,,93,17,8
True,9,20,,,,116,19,7
True,9,20,,,,162,23,5
True,9,25,"('window',)",10,,11,10,10
True,9,25,"('window',)",19,,118,19,9
True,9,25,"('window',)",19,,119,19,10
True,9,25,"('window',)",19,,120,19,11
True,9,25,"('window',)",23,,167,23,10
True,9,30,"('window',)",13,,47,13,10
True,9,30,"('compression',)",6,,103,18,6
True,9,30,"('compression',)",6,,139,21,6
True,9,30,"('compression',)",6,,151,22,6
True,9,30,"('compression',)",6,,163,23,6
True,9,35,"('window',)",18,,108,18,11
True,9,35,"('window',)",22,,152,22,7
True,9,35,"('compression',)",9,,154,22,9
True,9,35,"('window',)",22,,155,22,10
True,9,35,"('window',)",22,,156,22,11
True,9,40,"('window',)",12,,35,12,10
True,9,40,"('window',)",12,,36,12,11
True,9,40,"('window',)",13,,45,13,8
True,9,40,"('window',)",16,,83,16,10
True,9,40,"('window',)",23,,168,23,11
True,9,45,"('window',)",14,,57,14,8
True,9,45,"('window',)",14,,60,14,11
True,9,45,"('window',)",15,,68,15,7
True,9,45,"('window',)",15,,72,15,11
True,9,45,"('window',)",16,,80,16,7
True,9,50,,,,9,10,8
True,9,50,,,,21,11,8
True,9,50,,,,104,18,7
True,9,50,,,,140,21,7
True,9,50,,,,165,23,8
True,9,55,"('window',)",11,,20,11,7
True,9,55,"('window',)",21,,138,21,5
True,9,55,"('window',)",21,,142,21,9
True,9,55,"('window',)",21,,144,21,11
True,9,55,"('window',)",23,,166,23,9
True,9,60,,,,33,12,8
True,9,60,,,,90,17,5
True,9,60,,,,91,17,6
True,9,60,,,,92,17,7
True,9,60,,,,105,18,8
