taskID,method,time,energy,cores,ram,level,encrypt,wind_size_unl,threshold,compression
12,BZ2_hbMakeCodeLengths,11.409500122070312,16.372584929901194,1,2,4,1,0,0,2
12,CrcUpdate,0.144442558288574,0.2565334262014768,1,2,4,1,0,0,2
12,LZ4_compress_fast_extState,0.0138921737670898,0.0187724468109203,1,2,4,1,0,0,2
12,[unknown],397.7207818031311,578.5284655223304,1,2,4,1,0,0,2
12,__clone,0.6707897186279296,1.1532221531786466,1,2,4,1,0,0,2
12,__mmap,0.3419170379638664,0.5438938490125867,1,2,4,1,0,0,2
12,__munmap,0.4482111930847166,0.7001740405640207,1,2,4,1,0,0,2
12,__new_sem_wait_slow.constprop.0,0.0138921737670898,0.0253119957189353,1,2,4,1,0,0,2
12,__uint64_identity,0.1251296997070302,0.1751121265582717,1,2,4,1,0,0,2
12,_dl_allocate_tls_init,0.1317653656005848,0.2241406083953082,1,2,4,1,0,0,2
12,aes_crypt_cbc,12.025819301605225,16.901831538365393,1,2,4,1,0,0,2
12,aes_crypt_ecb,33.978915214538574,47.78692133961955,1,2,4,1,0,0,2
12,cfree,0.0303645133972166,0.0490634460448273,1,2,4,1,0,0,2
12,cksem_wait,0.0396337509155266,0.0657275374777236,1,2,4,1,0,0,2
12,cksum_update,0.0139055252075194,0.0242812199040084,1,2,4,1,0,0,2
12,clean_one_from_hash,1.187383651733398,2.020860493911138,1,2,4,1,0,0,2
12,create_pthread,0.025144100189208,0.0453440037027168,1,2,4,1,0,0,2
12,create_thread,0.0834231376647942,0.1426362992158324,1,2,4,1,0,0,2
12,do_futex_wait.constprop.0,0.013641834259032,0.0247652507219536,1,2,4,1,0,0,2
12,empty_hash,39.927682876586914,67.88219330441,1,2,4,1,0,0,2
12,ffsll,3.4422883987426744,5.8936177775586005,1,2,4,1,0,0,2
12,find_best_match,14.630631923675535,25.02041673447726,1,2,4,1,0,0,2
12,hash_search,27.76613616943359,47.263554531367134,1,2,4,1,0,0,2
12,increase_mask,2.3472499847412096,4.051409236390995,1,2,4,1,0,0,2
12,insert_hash,14.751315593719482,25.186333293974315,1,2,4,1,0,0,2
12,lesser_bitness,6.641764163970947,11.387261673808403,1,2,4,1,0,0,2
12,lrz_stretch,0.4309811592102044,0.5989945244738386,1,2,4,1,0,0,2
12,malloc,0.169419765472412,0.2954125895664846,1,2,4,1,0,0,2
12,md5_process_block,0.0778288841247554,0.1430867412010067,1,2,4,1,0,0,2
12,minimum_bitness,5.554252624511719,9.506535345461849,1,2,4,1,0,0,2
12,primary_hash,0.9778161048889156,1.6455833916774387,1,2,4,1,0,0,2
12,pthread_create@@GLIBC_2.2.5,0.3461961746215812,0.5936184156852948,1,2,4,1,0,0,2
12,pthread_testcancel,0.0098867416381832,0.0180092059510076,1,2,4,1,0,0,2
12,remap_high_sb,0.0403079986572256,0.0622103514619038,1,2,4,1,0,0,2
12,sem_post@@GLIBC_2.2.5,0.0092992782592766,0.0171097838394754,1,2,4,1,0,0,2
12,sem_wait@@GLIBC_2.2.5,0.0429782867431638,0.0692694754504996,1,2,4,1,0,0,2
12,sha4_process,29.904122352600098,41.22812498578436,1,2,4,1,0,0,2
12,sha4_update,2.28017234802246,3.143191860813149,1,2,4,1,0,0,2
12,sliding_get_sb,36.42523956298828,62.22452561923865,1,2,4,1,0,0,2
12,sliding_get_sb_range,0.0139055252075194,0.0241406930008628,1,2,4,1,0,0,2
12,sliding_match_len,0.4656047821044914,0.7807932085991324,1,2,4,1,0,0,2
12,sliding_next_tag,69.27539730072021,118.3129603893387,1,2,4,1,0,0,2
12,start_thread,0.0140256881713858,0.0258081587313114,1,2,4,1,0,0,2
12,write_sbstream,0.0139055252075194,0.0227071681302853,1,2,4,1,0,0,2
13,BZ2_blockSort,2.0366153717041007,2.970472724122234,1,18,9,0,1,1,2
13,BZ2_compressBlock,312.65250635147095,456.3212509772644,1,18,9,0,1,1,2
13,BZ2_hbAssignCodes,0.111217498779296,0.1553179201364268,1,18,9,0,1,1,2
13,BZ2_hbMakeCodeLengths,4.797222614288329,6.946948765758076,1,18,9,0,1,1,2
13,CrcUpdate,0.5710210800170898,1.002720415859205,1,18,9,0,1,1,2
13,[unknown],417.0493850708008,605.9038276954341,1,18,9,0,1,1,2
13,__clone,0.6730594635009756,1.1640485276955608,1,18,9,0,1,1,2
13,__getpagesize,0.0139088630676268,0.0237633721722364,1,18,9,0,1,1,2
13,__munmap,0.0137486457824702,0.0250134882981933,1,18,9,0,1,1,2
13,__uint32_identity,0.0262322425842274,0.0473884168414917,1,18,9,0,1,1,2
13,_dl_allocate_tls_init,0.102802753448486,0.1771524638073226,1,18,9,0,1,1,2
13,_setjmp,0.0007877349853515,0.0014317463993561,1,18,9,0,1,1,2
13,cfree,0.011291980743407,0.0209200787127495,1,18,9,0,1,1,2
13,clean_one_from_hash,2.183594703674315,3.537414627740034,1,18,9,0,1,1,2
13,create_thread,0.065221786499023,0.1151487006907816,1,18,9,0,1,1,2
13,do_futex_wait.constprop.0,0.0111851692199702,0.0180451493132399,1,18,9,0,1,1,2
13,empty_hash,51.15047311782836,84.64840460097882,1,18,9,0,1,1,2
